location,duration
"Albany, Gentry County, MO",66
"Auxvasse, Audrain County, MO",58
"Brunswick, Carroll County, MO",63
"Cardwell, Dunklin County, MO",54
"Charleston, Mississippi County, MO",61
"Clarkton, Dunklin County, MO",61
"Columbia-Sanborn Field, Boone County, MO",61
"Columbia-South Farms, Boone County, MO",61
"Cook Station, Crawford County, MO",63
"Corning, Atchison County, MO",63
"Delta, Cape Girardeau County, MO",64
"Glennonville, Dunklin County, MO",60
"Hayward, Pemiscot County, MO",60
"Lamar, Barton County, MO",54
"Linneus, Linn County, MO",57
"Monroe City, Monroe County, MO",57
"Novelty, Knox County, MO",61
"Portageville, Pemiscot County, MO",63
"St. Joseph, Buchanan County, MO",69
