location,duration
"Albany, Gentry County, MO",3.2857142857142856
"Auxvasse, Audrain County, MO",3.619047619047619
"Brunswick, Carroll County, MO",3.3333333333333335
"Cardwell, Dunklin County, MO",4.235294117647059
"Charleston, Mississippi County, MO",4.4375
"Clarkton, Dunklin County, MO",3.7142857142857144
"Columbia-Sanborn Field, Boone County, MO",3.8947368421052633
"Columbia-South Farms, Boone County, MO",3.65
"Cook Station, Crawford County, MO",3.0
"Corning, Atchison County, MO",2.76
"Delta, Cape Girardeau County, MO",4.105263157894737
"Glennonville, Dunklin County, MO",3.409090909090909
"Hayward, Pemiscot County, MO",3.823529411764706
"Lamar, Barton County, MO",4.111111111111111
"Linneus, Linn County, MO",3.08
"Monroe City, Monroe County, MO",3.6363636363636362
"Novelty, Knox County, MO",2.8518518518518516
"Portageville, Pemiscot County, MO",4.117647058823529
"St. Joseph, Buchanan County, MO",3.1818181818181817
