location,duration
"Albany, Gentry County, MO",2.5
"Auxvasse, Audrain County, MO",1.0
"Brunswick, Carroll County, MO",1.0
"Cardwell, Dunklin County, MO",1.0
"Charleston, Mississippi County, MO",1.6666666666666667
"Clarkton, Dunklin County, MO",1.0
"Columbia-Sanborn Field, Boone County, MO",1.0
"Columbia-South Farms, Boone County, MO",1.0
"Cook Station, Crawford County, MO",3.0
"Corning, Atchison County, MO",3.5
"Delta, Cape Girardeau County, MO",1.5
"Glennonville, Dunklin County, MO",1.0
"Hayward, Pemiscot County, MO",2.0
"Lamar, Barton County, MO",1.6666666666666667
"Linneus, Linn County, MO",1.6666666666666667
"Monroe City, Monroe County, MO",1.0
"Novelty, Knox County, MO",1.3333333333333333
"Portageville, Pemiscot County, MO",2.3333333333333335
"St. Joseph, Buchanan County, MO",1.8333333333333333
