location,duration
"Albany, Gentry County, MO",4.409090909090909
"Auxvasse, Audrain County, MO",4.208333333333333
"Brunswick, Carroll County, MO",3.875
"Cardwell, Dunklin County, MO",4.545454545454546
"Charleston, Mississippi County, MO",4.523809523809524
"Clarkton, Dunklin County, MO",4.076923076923077
"Columbia-Sanborn Field, Boone County, MO",4.5
"Columbia-South Farms, Boone County, MO",5.2631578947368425
"Cook Station, Crawford County, MO",3.64
"Corning, Atchison County, MO",3.7777777777777777
"Delta, Cape Girardeau County, MO",4.590909090909091
"Glennonville, Dunklin County, MO",5.421052631578948
"Hayward, Pemiscot County, MO",4.043478260869565
"Lamar, Barton County, MO",4.545454545454546
"Linneus, Linn County, MO",4.0
"Monroe City, Monroe County, MO",4.6521739130434785
"Novelty, Knox County, MO",3.925925925925926
"Portageville, Pemiscot County, MO",4.0
"St. Joseph, Buchanan County, MO",3.3333333333333335
