location,duration
"Albany, Gentry County, MO",3.6
"Auxvasse, Audrain County, MO",4.5588235294117645
"Brunswick, Carroll County, MO",4.0
"Cardwell, Dunklin County, MO",3.6842105263157894
"Charleston, Mississippi County, MO",3.888888888888889
"Clarkton, Dunklin County, MO",4.454545454545454
"Columbia-Sanborn Field, Boone County, MO",5.071428571428571
"Columbia-South Farms, Boone County, MO",4.0
"Cook Station, Crawford County, MO",3.6842105263157894
"Corning, Atchison County, MO",3.4878048780487805
"Delta, Cape Girardeau County, MO",4.84375
"Glennonville, Dunklin County, MO",4.085714285714285
"Hayward, Pemiscot County, MO",4.09375
"Lamar, Barton County, MO",3.9166666666666665
"Linneus, Linn County, MO",3.4358974358974357
"Monroe City, Monroe County, MO",4.71875
"Novelty, Knox County, MO",4.352941176470588
"Portageville, Pemiscot County, MO",4.2727272727272725
"St. Joseph, Buchanan County, MO",2.953488372093023
