location,duration
"Albany, Gentry County, MO",1.5555555555555556
"Auxvasse, Audrain County, MO",1.3333333333333333
"Brunswick, Carroll County, MO",1.5
"Cardwell, Dunklin County, MO",1.4615384615384615
"Charleston, Mississippi County, MO",1.4285714285714286
"Clarkton, Dunklin County, MO",1.1428571428571428
"Columbia-Sanborn Field, Boone County, MO",1.5
"Columbia-South Farms, Boone County, MO",1.4545454545454546
"Cook Station, Crawford County, MO",2.0
"Corning, Atchison County, MO",1.5714285714285714
"Delta, Cape Girardeau County, MO",1.3636363636363635
"Glennonville, Dunklin County, MO",1.2857142857142858
"Hayward, Pemiscot County, MO",1.8888888888888888
"Lamar, Barton County, MO",1.7272727272727273
"Linneus, Linn County, MO",1.6363636363636365
"Monroe City, Monroe County, MO",1.5
"Novelty, Knox County, MO",1.9
"Portageville, Pemiscot County, MO",1.5714285714285714
"St. Joseph, Buchanan County, MO",1.5333333333333334
