location,duration
"Albany, Gentry County, MO",2.0555555555555554
"Auxvasse, Audrain County, MO",1.65
"Brunswick, Carroll County, MO",1.5789473684210527
"Cardwell, Dunklin County, MO",2.1666666666666665
"Charleston, Mississippi County, MO",2.0454545454545454
"Clarkton, Dunklin County, MO",1.5714285714285714
"Columbia-Sanborn Field, Boone County, MO",1.619047619047619
"Columbia-South Farms, Boone County, MO",1.7
"Cook Station, Crawford County, MO",2.5
"Corning, Atchison County, MO",1.8636363636363635
"Delta, Cape Girardeau County, MO",1.5238095238095237
"Glennonville, Dunklin County, MO",1.85
"Hayward, Pemiscot County, MO",1.8823529411764706
"Lamar, Barton County, MO",1.9473684210526316
"Linneus, Linn County, MO",1.7894736842105263
"Monroe City, Monroe County, MO",1.5454545454545454
"Novelty, Knox County, MO",1.6818181818181819
"Portageville, Pemiscot County, MO",1.9473684210526316
"St. Joseph, Buchanan County, MO",1.8333333333333333
