location,duration
"Albany, Gentry County, MO",1.826086956521739
"Auxvasse, Audrain County, MO",1.7727272727272727
"Brunswick, Carroll County, MO",1.5833333333333333
"Cardwell, Dunklin County, MO",2.0952380952380953
"Charleston, Mississippi County, MO",2.2857142857142856
"Clarkton, Dunklin County, MO",1.7916666666666667
"Columbia-Sanborn Field, Boone County, MO",1.7391304347826086
"Columbia-South Farms, Boone County, MO",1.7826086956521738
"Cook Station, Crawford County, MO",2.3529411764705883
"Corning, Atchison County, MO",1.8695652173913044
"Delta, Cape Girardeau County, MO",1.7083333333333333
"Glennonville, Dunklin County, MO",1.95
"Hayward, Pemiscot County, MO",1.9473684210526316
"Lamar, Barton County, MO",2.3333333333333335
"Linneus, Linn County, MO",1.7083333333333333
"Monroe City, Monroe County, MO",1.7826086956521738
"Novelty, Knox County, MO",1.8181818181818181
"Portageville, Pemiscot County, MO",2.1052631578947367
"St. Joseph, Buchanan County, MO",1.88
