location,duration
"Albany, Gentry County, MO",1.75
"Auxvasse, Audrain County, MO",1.2857142857142858
"Brunswick, Carroll County, MO",1.625
"Cardwell, Dunklin County, MO",1.0
"Charleston, Mississippi County, MO",1.5
"Clarkton, Dunklin County, MO",1.1
"Columbia-Sanborn Field, Boone County, MO",1.3333333333333333
"Columbia-South Farms, Boone County, MO",1.5
"Cook Station, Crawford County, MO",1.4285714285714286
"Corning, Atchison County, MO",1.5714285714285714
"Delta, Cape Girardeau County, MO",1.6666666666666667
"Glennonville, Dunklin County, MO",1.2
"Hayward, Pemiscot County, MO",2.2
"Lamar, Barton County, MO",1.6
"Linneus, Linn County, MO",1.75
"Monroe City, Monroe County, MO",1.4285714285714286
"Novelty, Knox County, MO",1.25
"Portageville, Pemiscot County, MO",1.8
"St. Joseph, Buchanan County, MO",1.2222222222222223
