location,duration
"Albany, Gentry County, MO",1.0
"Auxvasse, Audrain County, MO",1.0
"Brunswick, Carroll County, MO",1.3333333333333333
"Clarkton, Dunklin County, MO",1.0
"Columbia-Sanborn Field, Boone County, MO",1.0
"Columbia-South Farms, Boone County, MO",1.0
"Cook Station, Crawford County, MO",1.0
"Corning, Atchison County, MO",1.0
"Hayward, Pemiscot County, MO",1.3333333333333333
"Linneus, Linn County, MO",1.0
"Novelty, Knox County, MO",1.0
"Portageville, Pemiscot County, MO",1.5
"St. Joseph, Buchanan County, MO",1.0
