location,SPI,frequency
"Albany, Gentry County, MO",-0.4,5.315789473684211
"Auxvasse, Audrain County, MO",-0.4,6.117647058823529
"Brunswick, Carroll County, MO",-0.4,4.95
"Cardwell, Dunklin County, MO",-0.4,4.045454545454546
"Charleston, Mississippi County, MO",-0.4,4.409090909090909
"Clarkton, Dunklin County, MO",-0.4,5.368421052631579
"Columbia-Sanborn Field, Boone County, MO",-0.4,5.421052631578948
"Columbia-South Farms, Boone County, MO",-0.4,5.777777777777778
"Cook Station, Crawford County, MO",-0.4,5.631578947368421
"Corning, Atchison County, MO",-0.4,4.809523809523809
"Delta, Cape Girardeau County, MO",-0.4,6.0588235294117645
"Glennonville, Dunklin County, MO",-0.4,5.368421052631579
"Hayward, Pemiscot County, MO",-0.4,4.409090909090909
"Lamar, Barton County, MO",-0.4,4.631578947368421
"Linneus, Linn County, MO",-0.4,5.947368421052632
"Monroe City, Monroe County, MO",-0.4,5.7894736842105265
"Novelty, Knox County, MO",-0.4,5.5
"Portageville, Pemiscot County, MO",-0.4,4.0476190476190474
"St. Joseph, Buchanan County, MO",-0.4,4.75
