location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-0.9,11,14,3
"Albany, Gentry County, MO",-0.9,30,52,22
"Albany, Gentry County, MO",-0.9,76,79,3
"Albany, Gentry County, MO",-0.9,140,143,3
"Albany, Gentry County, MO",-0.9,151,153,2
"Albany, Gentry County, MO",-0.9,154,161,7
"Albany, Gentry County, MO",-0.9,163,164,1
"Albany, Gentry County, MO",-0.9,168,174,6
"Albany, Gentry County, MO",-0.9,221,227,6
"Auxvasse, Audrain County, MO",-0.9,70,77,7
"Auxvasse, Audrain County, MO",-0.9,80,82,2
"Auxvasse, Audrain County, MO",-0.9,86,87,1
"Auxvasse, Audrain County, MO",-0.9,90,97,7
"Auxvasse, Audrain County, MO",-0.9,140,147,7
"Auxvasse, Audrain County, MO",-0.9,148,160,12
"Auxvasse, Audrain County, MO",-0.9,172,176,4
"Auxvasse, Audrain County, MO",-0.9,219,226,7
"Auxvasse, Audrain County, MO",-0.9,279,292,13
"Brunswick, Carroll County, MO",-0.9,11,12,1
"Brunswick, Carroll County, MO",-0.9,40,44,4
"Brunswick, Carroll County, MO",-0.9,45,46,1
"Brunswick, Carroll County, MO",-0.9,140,142,2
"Brunswick, Carroll County, MO",-0.9,150,152,2
"Brunswick, Carroll County, MO",-0.9,154,160,6
"Brunswick, Carroll County, MO",-0.9,168,176,8
"Brunswick, Carroll County, MO",-0.9,221,227,6
"Brunswick, Carroll County, MO",-0.9,269,292,23
"Cardwell, Dunklin County, MO",-0.9,11,14,3
"Cardwell, Dunklin County, MO",-0.9,15,23,8
"Cardwell, Dunklin County, MO",-0.9,70,82,12
"Cardwell, Dunklin County, MO",-0.9,91,95,4
"Cardwell, Dunklin County, MO",-0.9,96,98,2
"Cardwell, Dunklin County, MO",-0.9,110,112,2
"Cardwell, Dunklin County, MO",-0.9,129,135,6
"Cardwell, Dunklin County, MO",-0.9,154,160,6
"Cardwell, Dunklin County, MO",-0.9,272,275,3
"Charleston, Mississippi County, MO",-0.9,12,23,11
"Charleston, Mississippi County, MO",-0.9,53,66,13
"Charleston, Mississippi County, MO",-0.9,70,76,6
"Charleston, Mississippi County, MO",-0.9,79,80,1
"Charleston, Mississippi County, MO",-0.9,110,115,5
"Charleston, Mississippi County, MO",-0.9,129,135,6
"Charleston, Mississippi County, MO",-0.9,149,152,3
"Charleston, Mississippi County, MO",-0.9,154,161,7
"Charleston, Mississippi County, MO",-0.9,215,216,1
"Charleston, Mississippi County, MO",-0.9,281,282,1
"Clarkton, Dunklin County, MO",-0.9,15,22,7
"Clarkton, Dunklin County, MO",-0.9,55,58,3
"Clarkton, Dunklin County, MO",-0.9,70,80,10
"Clarkton, Dunklin County, MO",-0.9,92,98,6
"Clarkton, Dunklin County, MO",-0.9,110,114,4
"Clarkton, Dunklin County, MO",-0.9,115,116,1
"Clarkton, Dunklin County, MO",-0.9,129,135,6
"Clarkton, Dunklin County, MO",-0.9,148,150,2
"Clarkton, Dunklin County, MO",-0.9,154,160,6
"Clarkton, Dunklin County, MO",-0.9,185,186,1
"Clarkton, Dunklin County, MO",-0.9,188,190,2
"Clarkton, Dunklin County, MO",-0.9,290,292,2
"Columbia-Sanborn Field, Boone County, MO",-0.9,79,88,9
