location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.8,32,33,1
"Albany, Gentry County, MO",-1.8,34,41,7
"Albany, Gentry County, MO",-1.8,43,44,1
"Albany, Gentry County, MO",-1.8,45,47,2
"Albany, Gentry County, MO",-1.8,158,159,1
"Albany, Gentry County, MO",-1.8,172,173,1
"Albany, Gentry County, MO",-1.8,222,223,1
"Auxvasse, Audrain County, MO",-1.8,73,74,1
"Auxvasse, Audrain County, MO",-1.8,282,283,1
"Auxvasse, Audrain County, MO",-1.8,286,287,1
"Auxvasse, Audrain County, MO",-1.8,289,291,2
"Brunswick, Carroll County, MO",-1.8,158,159,1
"Brunswick, Carroll County, MO",-1.8,171,174,3
"Brunswick, Carroll County, MO",-1.8,221,223,2
"Brunswick, Carroll County, MO",-1.8,271,276,5
"Brunswick, Carroll County, MO",-1.8,282,283,1
"Brunswick, Carroll County, MO",-1.8,289,291,2
"Cardwell, Dunklin County, MO",-1.8,16,21,5
"Cardwell, Dunklin County, MO",-1.8,73,81,8
"Cardwell, Dunklin County, MO",-1.8,129,130,1
"Cardwell, Dunklin County, MO",-1.8,131,134,3
"Charleston, Mississippi County, MO",-1.8,15,21,6
"Charleston, Mississippi County, MO",-1.8,56,58,2
"Charleston, Mississippi County, MO",-1.8,73,74,1
"Charleston, Mississippi County, MO",-1.8,129,130,1
"Charleston, Mississippi County, MO",-1.8,155,156,1
"Charleston, Mississippi County, MO",-1.8,158,159,1
"Clarkton, Dunklin County, MO",-1.8,16,20,4
"Clarkton, Dunklin County, MO",-1.8,56,57,1
"Clarkton, Dunklin County, MO",-1.8,73,74,1
"Clarkton, Dunklin County, MO",-1.8,129,130,1
"Clarkton, Dunklin County, MO",-1.8,131,135,4
"Clarkton, Dunklin County, MO",-1.8,155,156,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,172,173,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,279,283,4
"Columbia-Sanborn Field, Boone County, MO",-1.8,286,291,5
"Columbia-South Farms, Boone County, MO",-1.8,155,156,1
"Columbia-South Farms, Boone County, MO",-1.8,158,160,2
"Columbia-South Farms, Boone County, MO",-1.8,172,173,1
"Columbia-South Farms, Boone County, MO",-1.8,222,224,2
"Columbia-South Farms, Boone County, MO",-1.8,279,282,3
"Cook Station, Crawford County, MO",-1.8,11,13,2
"Cook Station, Crawford County, MO",-1.8,14,15,1
"Cook Station, Crawford County, MO",-1.8,149,152,3
"Cook Station, Crawford County, MO",-1.8,175,184,9
"Corning, Atchison County, MO",-1.8,32,33,1
"Corning, Atchison County, MO",-1.8,45,46,1
"Corning, Atchison County, MO",-1.8,171,174,3
"Corning, Atchison County, MO",-1.8,219,223,4
"Delta, Cape Girardeau County, MO",-1.8,15,18,3
"Delta, Cape Girardeau County, MO",-1.8,20,21,1
"Delta, Cape Girardeau County, MO",-1.8,114,115,1
"Delta, Cape Girardeau County, MO",-1.8,155,156,1
"Delta, Cape Girardeau County, MO",-1.8,158,159,1
"Glennonville, Dunklin County, MO",-1.8,16,21,5
"Glennonville, Dunklin County, MO",-1.8,56,57,1
"Glennonville, Dunklin County, MO",-1.8,75,76,1
"Glennonville, Dunklin County, MO",-1.8,129,130,1
"Glennonville, Dunklin County, MO",-1.8,131,134,3
"Glennonville, Dunklin County, MO",-1.8,155,156,1
"Hayward, Pemiscot County, MO",-1.8,16,21,5
"Hayward, Pemiscot County, MO",-1.8,71,72,1
"Hayward, Pemiscot County, MO",-1.8,73,74,1
"Hayward, Pemiscot County, MO",-1.8,75,76,1
"Hayward, Pemiscot County, MO",-1.8,129,134,5
"Lamar, Barton County, MO",-1.8,42,43,1
"Lamar, Barton County, MO",-1.8,72,76,4
"Lamar, Barton County, MO",-1.8,80,81,1
"Lamar, Barton County, MO",-1.8,175,177,2
"Lamar, Barton County, MO",-1.8,178,181,3
"Lamar, Barton County, MO",-1.8,281,282,1
"Linneus, Linn County, MO",-1.8,43,44,1
"Linneus, Linn County, MO",-1.8,73,74,1
"Linneus, Linn County, MO",-1.8,171,175,4
"Monroe City, Monroe County, MO",-1.8,73,74,1
"Monroe City, Monroe County, MO",-1.8,75,76,1
"Monroe City, Monroe County, MO",-1.8,140,143,3
"Monroe City, Monroe County, MO",-1.8,289,291,2
"Novelty, Knox County, MO",-1.8,172,173,1
"Novelty, Knox County, MO",-1.8,286,292,6
"Portageville, Pemiscot County, MO",-1.8,16,21,5
"Portageville, Pemiscot County, MO",-1.8,70,77,7
"Portageville, Pemiscot County, MO",-1.8,79,80,1
"Portageville, Pemiscot County, MO",-1.8,155,156,1
"Portageville, Pemiscot County, MO",-1.8,158,159,1
"St. Joseph, Buchanan County, MO",-1.8,32,39,7
"St. Joseph, Buchanan County, MO",-1.8,40,41,1
"St. Joseph, Buchanan County, MO",-1.8,155,160,5
"St. Joseph, Buchanan County, MO",-1.8,219,223,4
