location,duration
"Albany, Gentry County, MO",2.3214285714285716
"Auxvasse, Audrain County, MO",2.0357142857142856
"Brunswick, Carroll County, MO",1.8709677419354838
"Cardwell, Dunklin County, MO",2.392857142857143
"Charleston, Mississippi County, MO",2.310344827586207
"Clarkton, Dunklin County, MO",2.2142857142857144
"Columbia-Sanborn Field, Boone County, MO",2.3448275862068964
"Columbia-South Farms, Boone County, MO",2.4285714285714284
"Cook Station, Crawford County, MO",2.6363636363636362
"Corning, Atchison County, MO",2.066666666666667
"Delta, Cape Girardeau County, MO",2.066666666666667
"Glennonville, Dunklin County, MO",2.423076923076923
"Hayward, Pemiscot County, MO",2.3846153846153846
"Lamar, Barton County, MO",2.5652173913043477
"Linneus, Linn County, MO",1.7222222222222223
"Monroe City, Monroe County, MO",2.5416666666666665
"Novelty, Knox County, MO",2.129032258064516
"Portageville, Pemiscot County, MO",2.24
"St. Joseph, Buchanan County, MO",2.3076923076923075
