location,duration
"Albany, Gentry County, MO",2.4166666666666665
"Auxvasse, Audrain County, MO",2.0869565217391304
"Brunswick, Carroll County, MO",1.9259259259259258
"Cardwell, Dunklin County, MO",2.1481481481481484
"Charleston, Mississippi County, MO",2.4
"Clarkton, Dunklin County, MO",2.347826086956522
"Columbia-Sanborn Field, Boone County, MO",1.9333333333333333
"Columbia-South Farms, Boone County, MO",2.142857142857143
"Cook Station, Crawford County, MO",2.5714285714285716
"Corning, Atchison County, MO",1.7666666666666666
"Delta, Cape Girardeau County, MO",1.9655172413793103
"Glennonville, Dunklin County, MO",2.32
"Hayward, Pemiscot County, MO",2.04
"Lamar, Barton County, MO",2.3181818181818183
"Linneus, Linn County, MO",1.8275862068965518
"Monroe City, Monroe County, MO",2.2083333333333335
"Novelty, Knox County, MO",1.9
"Portageville, Pemiscot County, MO",2.0
"St. Joseph, Buchanan County, MO",2.1481481481481484
