   MONTH       DAY      YEAR     TOTAL  
                                PRECIP  
                                INCHES  
       9         6      2018      0.00  
       9         7      2018      1.38  
       9         8      2018      2.33  
       9         9      2018      0.03  
       9        10      2018      0.00  
       9        11      2018      0.00  
       9        12      2018      0.00  
       9        13      2018      0.00  
       9        14      2018      0.00  
       9        15      2018      0.00  
       9        16      2018      0.00  
       9        17      2018      0.00  
       9        18      2018      0.00  
       9        19      2018      1.08  
       9        20      2018      0.00  
       9        21      2018      0.27  
       9        22      2018      0.00  
       9        23      2018      0.00  
       9        24      2018      0.01  
       9        25      2018      0.00  
       9        26      2018      0.63  
       9        27      2018      0.00  
       9        28      2018      0.00  
       9        29      2018      0.00  
       9        30      2018      0.00  
      10         1      2018      0.00  
      10         2      2018      0.00  
      10         3      2018      0.00  
      10         4      2018      0.00  
      10         5      2018      0.00  
      10         6      2018      0.33  
      10         7      2018      0.03  
      10         8      2018      0.00  
      10         9      2018      0.00  
      10        10      2018      0.20  
      10        11      2018      0.00  
      10        12      2018      0.34  
      10        13      2018      0.01  
      10        14      2018      0.12  
      10        15      2018      0.00  
      10        16      2018      0.00  
      10        17      2018      0.00  
      10        18      2018      0.00  
      10        19      2018      0.00  
      10        20      2018      0.00  
      10        21      2018      0.00  
      10        22      2018      0.00  
      10        23      2018      0.00  
      10        24      2018      0.00  
      10        25      2018      0.29  
      10        26      2018      0.51  
      10        27      2018      0.00  
      10        28      2018      0.00  
      10        29      2018      0.00  
      10        30      2018      0.00  
      10        31      2018      1.23  
      11         1      2018      1.12  
      11         2      2018      0.05  
      11         3      2018      0.00  
      11         4      2018      0.67  
      11         5      2018      0.98  
      11         6      2018      0.01  
      11         7      2018      0.00  
      11         8      2018      0.18  
      11         9      2018      0.02  
      11        10      2018      0.00  
      11        11      2018      0.00  
      11        12      2018      0.03  
      11        13      2018      0.00  
      11        14      2018      0.01  
      11        15      2018      0.08  
      11        16      2018      0.33  
      11        17      2018      0.00  
      11        18      2018      0.24  
      11        19      2018      0.03  
      11        20      2018      0.00  
      11        21      2018      0.00  
      11        22      2018      0.00  
      11        23      2018      0.39  
      11        24      2018      0.00  
      11        25      2018      0.35  
      11        26      2018      0.00  
      11        27      2018      0.00  
      11        28      2018      0.00  
      11        29      2018      0.00  
      11        30      2018      0.00  
      12         1      2018      1.41  
      12         2      2018      0.00  
      12         3      2018      0.01  
      12         4      2018      0.11  
      12         5      2018      0.00  
      12         6      2018      0.13  
      12         7      2018      0.00  
      12         8      2018      0.00  
      12         9      2018      0.00  
      12        10      2018      0.00  
      12        11      2018      0.00  
      12        12      2018      0.00  
      12        13      2018      0.74  
      12        14      2018      1.09  
      12        15      2018      0.74  
      12        16      2018      0.00  
      12        17      2018      0.00  
      12        18      2018      0.00  
      12        19      2018      0.00  
      12        20      2018      0.09  
      12        21      2018      0.00  
      12        22      2018      0.00  
      12        23      2018      0.00  
      12        24      2018      0.00  
      12        25      2018      0.00  
      12        26      2018      0.04  
      12        27      2018      0.90  
      12        28      2018      0.00  
      12        29      2018      0.00  
      12        30      2018      0.09  
      12        31      2018      1.71  
       1         1      2019      0.00  
       1         2      2019      0.00  
       1         3      2019      0.00  
       1         4      2019      0.00  
       1         5      2019      0.00  
       1         6      2019      0.00  
       1         7      2019      0.09  
       1         8      2019      0.00  
       1         9      2019      0.00  
       1        10      2019      0.00  
       1        11      2019      0.00  
       1        12      2019      0.71  
       1        13      2019      0.13  
       1        14      2019      0.05  
       1        15      2019      0.24  
       1        16      2019      0.00  
       1        17      2019      0.01  
       1        18      2019      0.33  
       1        19      2019      0.41  
