location,SPI,frequency
"Albany, Gentry County, MO",-0.1,6.2727272727272725
"Auxvasse, Audrain County, MO",-0.1,6.125
"Brunswick, Carroll County, MO",-0.1,5.269230769230769
"Cardwell, Dunklin County, MO",-0.1,6.136363636363637
"Charleston, Mississippi County, MO",-0.1,6.181818181818182
"Clarkton, Dunklin County, MO",-0.1,5.52
"Columbia-Sanborn Field, Boone County, MO",-0.1,5.791666666666667
"Columbia-South Farms, Boone County, MO",-0.1,5.583333333333333
"Cook Station, Crawford County, MO",-0.1,5.583333333333333
"Corning, Atchison County, MO",-0.1,5.708333333333333
"Delta, Cape Girardeau County, MO",-0.1,6.478260869565218
"Glennonville, Dunklin County, MO",-0.1,6.086956521739131
"Hayward, Pemiscot County, MO",-0.1,5.038461538461538
"Lamar, Barton County, MO",-0.1,5.956521739130435
"Linneus, Linn County, MO",-0.1,5.038461538461538
"Monroe City, Monroe County, MO",-0.1,5.875
"Novelty, Knox County, MO",-0.1,6.173913043478261
"Portageville, Pemiscot County, MO",-0.1,5.6
"St. Joseph, Buchanan County, MO",-0.1,4.730769230769231
