location,SPI,frequency
"Albany, Gentry County, MO",-1.1,3.8333333333333335
"Auxvasse, Audrain County, MO",-1.1,3.0
"Brunswick, Carroll County, MO",-1.1,2.5
"Cardwell, Dunklin County, MO",-1.1,4.083333333333333
"Charleston, Mississippi County, MO",-1.1,4.416666666666667
"Clarkton, Dunklin County, MO",-1.1,3.0
"Columbia-Sanborn Field, Boone County, MO",-1.1,3.142857142857143
"Columbia-South Farms, Boone County, MO",-1.1,3.4285714285714284
"Cook Station, Crawford County, MO",-1.1,3.0
"Corning, Atchison County, MO",-1.1,3.2857142857142856
"Delta, Cape Girardeau County, MO",-1.1,3.5384615384615383
"Glennonville, Dunklin County, MO",-1.1,3.3076923076923075
"Hayward, Pemiscot County, MO",-1.1,2.5625
"Lamar, Barton County, MO",-1.1,3.3846153846153846
"Linneus, Linn County, MO",-1.1,2.875
"Monroe City, Monroe County, MO",-1.1,3.2857142857142856
"Novelty, Knox County, MO",-1.1,3.3076923076923075
"Portageville, Pemiscot County, MO",-1.1,2.8666666666666667
"St. Joseph, Buchanan County, MO",-1.1,3.0625
