location,SPI,frequency
"Albany, Gentry County, MO",-1.8,2.0
"Auxvasse, Audrain County, MO",-1.8,1.7142857142857142
"Brunswick, Carroll County, MO",-1.8,1.5
"Cardwell, Dunklin County, MO",-1.8,2.4
"Charleston, Mississippi County, MO",-1.8,2.2
"Clarkton, Dunklin County, MO",-1.8,1.625
"Columbia-Sanborn Field, Boone County, MO",-1.8,1.5714285714285714
"Columbia-South Farms, Boone County, MO",-1.8,1.7142857142857142
"Cook Station, Crawford County, MO",-1.8,2.2857142857142856
"Corning, Atchison County, MO",-1.8,2.142857142857143
"Delta, Cape Girardeau County, MO",-1.8,1.8333333333333333
"Glennonville, Dunklin County, MO",-1.8,1.6666666666666667
"Hayward, Pemiscot County, MO",-1.8,1.5555555555555556
"Lamar, Barton County, MO",-1.8,2.0
"Linneus, Linn County, MO",-1.8,1.6666666666666667
"Monroe City, Monroe County, MO",-1.8,1.5714285714285714
"Novelty, Knox County, MO",-1.8,1.8333333333333333
"Portageville, Pemiscot County, MO",-1.8,1.5
"St. Joseph, Buchanan County, MO",-1.8,1.5555555555555556
