location,SPI,frequency
"Albany, Gentry County, MO",-0.4,5.421052631578948
"Auxvasse, Audrain County, MO",-0.4,5.0476190476190474
"Brunswick, Carroll County, MO",-0.4,4.260869565217392
"Cardwell, Dunklin County, MO",-0.4,5.631578947368421
"Charleston, Mississippi County, MO",-0.4,5.2631578947368425
"Clarkton, Dunklin County, MO",-0.4,4.818181818181818
"Columbia-Sanborn Field, Boone County, MO",-0.4,5.142857142857143
"Columbia-South Farms, Boone County, MO",-0.4,4.761904761904762
"Cook Station, Crawford County, MO",-0.4,4.714285714285714
"Corning, Atchison County, MO",-0.4,4.761904761904762
"Delta, Cape Girardeau County, MO",-0.4,5.45
"Glennonville, Dunklin County, MO",-0.4,5.3
"Hayward, Pemiscot County, MO",-0.4,4.565217391304348
"Lamar, Barton County, MO",-0.4,5.15
"Linneus, Linn County, MO",-0.4,4.217391304347826
"Monroe City, Monroe County, MO",-0.4,5.285714285714286
"Novelty, Knox County, MO",-0.4,5.3
"Portageville, Pemiscot County, MO",-0.4,4.863636363636363
"St. Joseph, Buchanan County, MO",-0.4,4.086956521739131
