location,SPI,frequency
"Albany, Gentry County, MO",-0.9,4.428571428571429
"Auxvasse, Audrain County, MO",-0.9,3.4375
"Brunswick, Carroll County, MO",-0.9,3.0555555555555554
"Cardwell, Dunklin County, MO",-0.9,4.428571428571429
"Charleston, Mississippi County, MO",-0.9,4.5
"Clarkton, Dunklin County, MO",-0.9,3.411764705882353
"Columbia-Sanborn Field, Boone County, MO",-0.9,3.875
"Columbia-South Farms, Boone County, MO",-0.9,3.875
"Cook Station, Crawford County, MO",-0.9,3.5
"Corning, Atchison County, MO",-0.9,3.625
"Delta, Cape Girardeau County, MO",-0.9,3.933333333333333
"Glennonville, Dunklin County, MO",-0.9,4.066666666666666
"Hayward, Pemiscot County, MO",-0.9,3.0
"Lamar, Barton County, MO",-0.9,3.6
"Linneus, Linn County, MO",-0.9,3.2777777777777777
"Monroe City, Monroe County, MO",-0.9,3.4375
"Novelty, Knox County, MO",-0.9,4.066666666666666
"Portageville, Pemiscot County, MO",-0.9,3.0588235294117645
"St. Joseph, Buchanan County, MO",-0.9,3.2777777777777777
