location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.1,2003-03-01,2003-04-01,31 days
"Albany, Gentry County, MO",-2.1,2003-05-01,2003-06-01,31 days
"Albany, Gentry County, MO",-2.1,2018-07-01,2018-08-01,31 days
"Brunswick, Carroll County, MO",-2.1,2014-04-01,2014-06-01,61 days
"Brunswick, Carroll County, MO",-2.1,2022-10-01,2022-11-01,31 days
"Brunswick, Carroll County, MO",-2.1,2024-02-01,2024-04-01,60 days
"Cardwell, Dunklin County, MO",-2.1,2001-05-01,2001-10-01,153 days
"Cardwell, Dunklin County, MO",-2.1,2006-04-01,2006-06-01,61 days
"Cardwell, Dunklin County, MO",-2.1,2006-08-01,2006-09-01,31 days
"Charleston, Mississippi County, MO",-2.1,2001-05-01,2001-10-01,153 days
"Charleston, Mississippi County, MO",-2.1,2004-09-01,2004-10-01,30 days
"Clarkton, Dunklin County, MO",-2.1,2001-05-01,2001-06-01,31 days
"Clarkton, Dunklin County, MO",-2.1,2011-01-01,2011-02-01,31 days
"Columbia-Sanborn Field, Boone County, MO",-2.1,2023-05-01,2023-07-01,61 days
"Columbia-Sanborn Field, Boone County, MO",-2.1,2024-02-01,2024-04-01,60 days
"Columbia-South Farms, Boone County, MO",-2.1,2023-05-01,2023-07-01,61 days
"Cook Station, Crawford County, MO",-2.1,2012-06-01,2012-08-01,61 days
"Cook Station, Crawford County, MO",-2.1,2014-09-01,2015-05-01,242 days
"Corning, Atchison County, MO",-2.1,2003-10-01,2003-11-01,31 days
"Corning, Atchison County, MO",-2.1,2014-05-01,2014-06-01,31 days
"Corning, Atchison County, MO",-2.1,2018-04-01,2018-07-01,91 days
"Delta, Cape Girardeau County, MO",-2.1,2001-06-01,2001-07-01,30 days
"Glennonville, Dunklin County, MO",-2.1,2001-08-01,2001-10-01,61 days
"Glennonville, Dunklin County, MO",-2.1,2011-01-01,2011-02-01,31 days
"Hayward, Pemiscot County, MO",-2.1,2001-05-01,2001-10-01,153 days
"Hayward, Pemiscot County, MO",-2.1,2006-04-01,2006-05-01,30 days
"Hayward, Pemiscot County, MO",-2.1,2010-10-01,2010-11-01,31 days
"Hayward, Pemiscot County, MO",-2.1,2011-01-01,2011-02-01,31 days
"Lamar, Barton County, MO",-2.1,2006-02-01,2006-05-01,89 days
"Lamar, Barton County, MO",-2.1,2014-08-01,2014-09-01,31 days
"Linneus, Linn County, MO",-2.1,2014-05-01,2014-07-01,61 days
"Monroe City, Monroe County, MO",-2.1,2011-09-01,2011-11-01,61 days
"Novelty, Knox County, MO",-2.1,2024-02-01,2024-04-01,60 days
"Portageville, Pemiscot County, MO",-2.1,2001-05-01,2001-10-01,153 days
"Portageville, Pemiscot County, MO",-2.1,2005-12-01,2006-01-01,31 days
"Portageville, Pemiscot County, MO",-2.1,2006-02-01,2006-03-01,28 days
"Portageville, Pemiscot County, MO",-2.1,2006-04-01,2006-05-01,30 days
"Portageville, Pemiscot County, MO",-2.1,2012-12-01,2013-01-01,31 days
"Portageville, Pemiscot County, MO",-2.1,2013-03-01,2013-04-01,31 days
"St. Joseph, Buchanan County, MO",-2.1,2002-09-01,2002-10-01,30 days
"St. Joseph, Buchanan County, MO",-2.1,2002-11-01,2003-04-01,151 days
"St. Joseph, Buchanan County, MO",-2.1,2003-05-01,2003-06-01,31 days
"St. Joseph, Buchanan County, MO",-2.1,2013-02-01,2013-05-01,89 days
"St. Joseph, Buchanan County, MO",-2.1,2018-04-01,2018-08-01,122 days
