location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.4,94,95,1
"Albany, Gentry County, MO",-2.4,141,142,1
"Albany, Gentry County, MO",-2.4,163,164,1
"Albany, Gentry County, MO",-2.4,219,220,1
"Auxvasse, Audrain County, MO",-2.4,3,4,1
"Auxvasse, Audrain County, MO",-2.4,187,188,1
"Brunswick, Carroll County, MO",-2.4,129,130,1
"Brunswick, Carroll County, MO",-2.4,172,173,1
"Brunswick, Carroll County, MO",-2.4,215,216,1
"Brunswick, Carroll County, MO",-2.4,219,220,1
"Brunswick, Carroll County, MO",-2.4,281,282,1
"Cardwell, Dunklin County, MO",-2.4,15,16,1
"Cardwell, Dunklin County, MO",-2.4,56,57,1
"Cardwell, Dunklin County, MO",-2.4,64,65,1
"Cardwell, Dunklin County, MO",-2.4,69,70,1
"Cardwell, Dunklin County, MO",-2.4,71,72,1
"Cardwell, Dunklin County, MO",-2.4,91,92,1
"Cardwell, Dunklin County, MO",-2.4,127,128,1
"Cardwell, Dunklin County, MO",-2.4,132,133,1
"Charleston, Mississippi County, MO",-2.4,15,16,1
"Charleston, Mississippi County, MO",-2.4,64,65,1
"Clarkton, Dunklin County, MO",-2.4,64,65,1
"Clarkton, Dunklin County, MO",-2.4,69,70,1
"Clarkton, Dunklin County, MO",-2.4,71,72,1
"Clarkton, Dunklin County, MO",-2.4,127,128,1
"Clarkton, Dunklin County, MO",-2.4,132,133,1
"Columbia-Sanborn Field, Boone County, MO",-2.4,62,63,1
"Columbia-Sanborn Field, Boone County, MO",-2.4,219,220,1
"Columbia-South Farms, Boone County, MO",-2.4,215,216,1
"Columbia-South Farms, Boone County, MO",-2.4,219,220,1
"Columbia-South Farms, Boone County, MO",-2.4,289,290,1
"Cook Station, Crawford County, MO",-2.4,3,4,1
"Cook Station, Crawford County, MO",-2.4,56,57,1
"Cook Station, Crawford County, MO",-2.4,129,130,1
"Corning, Atchison County, MO",-2.4,29,30,1
"Corning, Atchison County, MO",-2.4,42,43,1
"Corning, Atchison County, MO",-2.4,141,142,1
"Corning, Atchison County, MO",-2.4,170,171,1
"Delta, Cape Girardeau County, MO",-2.4,56,57,1
"Delta, Cape Girardeau County, MO",-2.4,132,133,1
"Delta, Cape Girardeau County, MO",-2.4,148,149,1
"Glennonville, Dunklin County, MO",-2.4,64,65,1
"Glennonville, Dunklin County, MO",-2.4,71,72,1
"Glennonville, Dunklin County, MO",-2.4,91,92,1
"Glennonville, Dunklin County, MO",-2.4,125,126,1
"Glennonville, Dunklin County, MO",-2.4,132,133,1
"Glennonville, Dunklin County, MO",-2.4,222,223,1
"Hayward, Pemiscot County, MO",-2.4,64,65,1
"Hayward, Pemiscot County, MO",-2.4,69,70,1
"Hayward, Pemiscot County, MO",-2.4,71,72,1
"Hayward, Pemiscot County, MO",-2.4,132,133,1
"Hayward, Pemiscot County, MO",-2.4,148,149,1
"Hayward, Pemiscot County, MO",-2.4,222,223,1
"Lamar, Barton County, MO",-2.4,7,8,1
"Lamar, Barton County, MO",-2.4,73,74,1
"Lamar, Barton County, MO",-2.4,150,151,1
"Linneus, Linn County, MO",-2.4,163,164,1
"Linneus, Linn County, MO",-2.4,219,220,1
"Monroe City, Monroe County, MO",-2.4,108,109,1
"Monroe City, Monroe County, MO",-2.4,148,149,1
"Monroe City, Monroe County, MO",-2.4,279,280,1
"Novelty, Knox County, MO",-2.4,108,109,1
"Novelty, Knox County, MO",-2.4,215,216,1
"Novelty, Knox County, MO",-2.4,219,220,1
"Novelty, Knox County, MO",-2.4,281,282,1
"Portageville, Pemiscot County, MO",-2.4,64,65,1
"Portageville, Pemiscot County, MO",-2.4,132,133,1
"Portageville, Pemiscot County, MO",-2.4,147,149,2
"St. Joseph, Buchanan County, MO",-2.4,35,36,1
"St. Joseph, Buchanan County, MO",-2.4,94,95,1
"St. Joseph, Buchanan County, MO",-2.4,141,142,1
"St. Joseph, Buchanan County, MO",-2.4,219,220,1
