location,SPI,start_date,end_date,duration
"Brunswick, Carroll County, MO",-3.0,215,216,1
"Cardwell, Dunklin County, MO",-3.0,15,16,1
"Cardwell, Dunklin County, MO",-3.0,56,57,1
"Cardwell, Dunklin County, MO",-3.0,64,65,1
"Charleston, Mississippi County, MO",-3.0,64,65,1
"Clarkton, Dunklin County, MO",-3.0,69,70,1
"Corning, Atchison County, MO",-3.0,141,142,1
"Glennonville, Dunklin County, MO",-3.0,91,92,1
"Glennonville, Dunklin County, MO",-3.0,125,126,1
"Hayward, Pemiscot County, MO",-3.0,69,70,1
"Hayward, Pemiscot County, MO",-3.0,222,223,1
"Lamar, Barton County, MO",-3.0,7,8,1
"Linneus, Linn County, MO",-3.0,163,164,1
"Monroe City, Monroe County, MO",-3.0,108,109,1
"Novelty, Knox County, MO",-3.0,108,109,1
