location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.6,29,30,1
"Albany, Gentry County, MO",-1.6,35,36,1
"Albany, Gentry County, MO",-1.6,64,65,1
"Albany, Gentry County, MO",-1.6,73,74,1
"Albany, Gentry County, MO",-1.6,76,77,1
"Albany, Gentry County, MO",-1.6,89,90,1
"Albany, Gentry County, MO",-1.6,94,95,1
"Albany, Gentry County, MO",-1.6,108,109,1
"Albany, Gentry County, MO",-1.6,141,142,1
"Albany, Gentry County, MO",-1.6,162,164,2
"Albany, Gentry County, MO",-1.6,168,169,1
"Albany, Gentry County, MO",-1.6,170,171,1
"Albany, Gentry County, MO",-1.6,219,220,1
"Albany, Gentry County, MO",-1.6,260,261,1
"Albany, Gentry County, MO",-1.6,284,285,1
"Auxvasse, Audrain County, MO",-1.6,3,4,1
"Auxvasse, Audrain County, MO",-1.6,11,12,1
"Auxvasse, Audrain County, MO",-1.6,42,43,1
"Auxvasse, Audrain County, MO",-1.6,62,63,1
"Auxvasse, Audrain County, MO",-1.6,64,65,1
"Auxvasse, Audrain County, MO",-1.6,66,67,1
"Auxvasse, Audrain County, MO",-1.6,73,74,1
"Auxvasse, Audrain County, MO",-1.6,108,109,1
"Auxvasse, Audrain County, MO",-1.6,129,130,1
"Auxvasse, Audrain County, MO",-1.6,148,149,1
"Auxvasse, Audrain County, MO",-1.6,187,188,1
"Auxvasse, Audrain County, MO",-1.6,197,198,1
"Auxvasse, Audrain County, MO",-1.6,201,202,1
"Auxvasse, Audrain County, MO",-1.6,215,216,1
"Auxvasse, Audrain County, MO",-1.6,219,220,1
"Auxvasse, Audrain County, MO",-1.6,279,282,3
"Auxvasse, Audrain County, MO",-1.6,284,285,1
"Auxvasse, Audrain County, MO",-1.6,289,290,1
"Brunswick, Carroll County, MO",-1.6,26,27,1
"Brunswick, Carroll County, MO",-1.6,129,130,1
"Brunswick, Carroll County, MO",-1.6,141,142,1
"Brunswick, Carroll County, MO",-1.6,149,151,2
"Brunswick, Carroll County, MO",-1.6,163,164,1
"Brunswick, Carroll County, MO",-1.6,170,171,1
"Brunswick, Carroll County, MO",-1.6,172,173,1
"Brunswick, Carroll County, MO",-1.6,214,216,2
"Brunswick, Carroll County, MO",-1.6,219,220,1
"Brunswick, Carroll County, MO",-1.6,253,254,1
"Brunswick, Carroll County, MO",-1.6,279,283,4
"Brunswick, Carroll County, MO",-1.6,289,290,1
"Cardwell, Dunklin County, MO",-1.6,11,12,1
"Cardwell, Dunklin County, MO",-1.6,15,16,1
"Cardwell, Dunklin County, MO",-1.6,18,19,1
"Cardwell, Dunklin County, MO",-1.6,56,57,1
"Cardwell, Dunklin County, MO",-1.6,64,65,1
"Cardwell, Dunklin County, MO",-1.6,69,70,1
"Cardwell, Dunklin County, MO",-1.6,71,72,1
"Cardwell, Dunklin County, MO",-1.6,86,87,1
