0,1,2,3,4
01/01/2000,-0.35,-99.0,-99.0,-99.0
02/01/2000,0.48,-99.0,-99.0,-99.0
03/01/2000,0.06,-0.13,-99.0,-99.0
04/01/2000,-1.12,-0.54,-99.0,-99.0
05/01/2000,-0.63,-0.86,-99.0,-99.0
06/01/2000,1.15,-0.01,-0.12,-99.0
07/01/2000,1.43,0.91,0.45,-99.0
08/01/2000,-3.37,0.93,-0.04,-99.0
09/01/2000,0.04,-0.03,-0.08,-99.0
10/01/2000,0.38,-0.93,0.29,-99.0
11/01/2000,-0.19,-0.16,0.54,-99.0
12/01/2000,-1.25,-0.44,-0.38,-0.34
01/01/2001,1.23,0.16,-0.7,-0.01
02/01/2001,1.34,1.19,0.62,0.21
03/01/2001,-1.59,0.9,0.26,0.01
04/01/2001,0.01,0.11,0.07,0.21
05/01/2001,0.39,-0.23,0.27,0.47
06/01/2001,0.3,0.26,0.54,0.17
07/01/2001,0.11,0.28,0.23,-0.17
08/01/2001,-0.17,-0.08,-0.24,0.05
09/01/2001,-0.29,-0.52,-0.12,-0.03
10/01/2001,1.13,0.17,0.25,0.19
11/01/2001,-0.1,0.33,0.08,0.2
12/01/2001,0.12,0.67,-0.04,0.35
01/01/2002,0.9,0.33,0.24,0.25
02/01/2002,-0.6,0.07,0.21,-0.12
03/01/2002,-1.08,-0.51,0.12,-0.08
04/01/2002,-0.47,-1.23,-0.66,-0.24
05/01/2002,1.44,0.37,0.26,0.17
06/01/2002,-0.61,0.28,-0.01,-0.09
07/01/2002,-0.19,0.37,-0.27,-0.11
08/01/2002,-0.97,-1.41,-0.42,-0.28
09/01/2002,-0.21,-1.06,-0.34,-0.26
10/01/2002,-1.01,-1.66,-0.49,-0.68
11/01/2002,-1.16,-1.92,-1.87,-0.84
12/01/2002,-0.36,-1.67,-1.99,-1.01
01/01/2003,-1.16,-1.32,-2.35,-1.29
02/01/2003,0.71,-0.46,-1.67,-1.0
03/01/2003,0.0,-0.2,-1.29,-0.88
04/01/2003,-0.18,0.05,-0.74,-0.9
05/01/2003,-0.5,-0.43,-0.64,-1.62
06/01/2003,-0.81,-0.86,-0.85,-1.78
07/01/2003,-1.41,-1.28,-0.93,-1.85
08/01/2003,1.14,-0.5,-0.61,-1.24
09/01/2003,0.79,0.61,-0.32,-0.87
10/01/2003,-1.03,0.72,-0.56,-0.78
11/01/2003,0.47,0.11,-0.29,-0.58
12/01/2003,1.64,0.43,0.67,-0.25
01/01/2004,0.74,1.13,1.27,0.0
02/01/2004,-0.14,1.09,0.72,-0.15
03/01/2004,1.32,0.89,0.8,0.11
04/01/2004,0.86,0.95,1.26,0.38
05/01/2004,-0.57,0.53,0.8,0.34
06/01/2004,0.33,0.23,0.51,0.7
07/01/2004,0.33,-0.07,0.41,0.94
08/01/2004,0.03,0.17,0.44,0.62
09/01/2004,-1.28,-0.69,-0.22,0.16
10/01/2004,1.08,-0.16,-0.21,0.56
11/01/2004,2.2,1.43,0.81,0.97
12/01/2004,-0.09,1.89,0.81,0.77
01/01/2005,1.71,1.91,1.38,0.98
02/01/2005,0.51,1.32,1.75,1.07
03/01/2005,-1.9,0.64,1.71,0.67
04/01/2005,-0.33,-0.82,0.9,0.36
05/01/2005,-1.73,-1.66,-0.63,0.11
06/01/2005,-0.3,-1.2,-0.69,-0.08
07/01/2005,-1.11,-1.5,-1.58,-0.31
08/01/2005,0.44,-0.72,-1.55,-0.23
09/01/2005,0.04,-0.46,-1.21,0.01
10/01/2005,-1.4,-0.61,-1.58,-0.44
11/01/2005,-0.54,-1.56,-1.24,-1.14
12/01/2005,-1.64,-2.15,-1.66,-1.43
01/01/2006,-0.2,-1.12,-1.33,-1.94
02/01/2006,-2.79,-2.42,-2.5,-2.21
03/01/2006,-0.7,-1.59,-2.62,-2.14
04/01/2006,0.27,-0.73,-1.28,-2.1
05/01/2006,-0.22,-0.27,-1.05,-1.53
06/01/2006,-0.19,-0.2,-0.8,-1.57
07/01/2006,-0.65,-0.57,-0.84,-1.34
08/01/2006,-0.58,-1.13,-0.82,-1.72
09/01/2006,-1.32,-1.79,-1.06,-1.99
10/01/2006,-0.49,-1.83,-1.44,-1.64
11/01/2006,-0.12,-1.83,-1.64,-1.64
12/01/2006,0.71,-0.24,-1.58,-1.47
01/01/2007,0.16,0.16,-1.29,-1.34
02/01/2007,0.44,0.42,-0.95,-1.04
03/01/2007,0.73,0.47,0.07,-0.81
04/01/2007,0.09,0.39,0.27,-0.96
05/01/2007,-0.48,-0.04,0.05,-0.97
06/01/2007,3.14,1.99,1.86,0.83
07/01/2007,-0.17,1.94,1.69,0.87
08/01/2007,-0.76,2.54,1.47,0.85
09/01/2007,0.3,-0.57,1.37,1.09
10/01/2007,0.35,-0.29,1.51,1.15
11/01/2007,-0.71,-0.16,1.76,1.13
12/01/2007,0.09,-0.23,-0.7,1.15
01/01/2008,-0.48,-0.67,-0.8,1.03
02/01/2008,0.95,0.21,-0.05,1.11
03/01/2008,1.61,1.15,0.58,1.33
04/01/2008,1.33,1.81,0.98,1.72
05/01/2008,1.5,1.82,1.6,2.12
06/01/2008,1.48,2.0,2.11,1.4
07/01/2008,0.8,1.76,2.2,1.51
08/01/2008,-0.82,1.13,1.9,1.53
09/01/2008,1.86,1.33,2.2,1.98
10/01/2008,-0.37,0.86,1.85,1.73
11/01/2008,-0.57,1.32,1.36,1.8
12/01/2008,0.29,-0.61,0.76,1.99
01/01/2009,-1.75,-0.75,0.17,1.85
02/01/2009,0.41,-0.46,0.69,1.72
03/01/2009,0.35,-0.29,-0.7,1.57
04/01/2009,-0.07,0.1,-0.45,1.25
05/01/2009,-0.21,-0.11,-0.36,0.65
06/01/2009,0.51,0.06,-0.12,0.28
07/01/2009,0.68,0.34,0.27,0.26
08/01/2009,0.02,0.52,0.17,0.4
09/01/2009,1.06,0.86,0.47,0.02
10/01/2009,1.48,1.41,1.0,0.47
11/01/2009,-0.04,1.78,1.21,0.55
12/01/2009,-0.28,0.86,1.15,0.52
01/01/2010,0.1,-0.27,0.9,0.62
02/01/2010,0.05,-0.48,1.06,0.56
03/01/2010,-0.33,-0.45,0.31,0.47
04/01/2010,-0.7,-0.77,-0.81,0.33
05/01/2010,0.2,-0.36,-0.58,0.42
06/01/2010,-0.62,-0.59,-0.74,0.11
07/01/2010,1.4,0.32,-0.14,0.34
08/01/2010,-0.35,0.02,-0.27,0.24
09/01/2010,1.77,1.71,0.59,0.54
10/01/2010,-1.93,0.5,0.45,-0.08
11/01/2010,0.43,1.09,0.54,-0.01
12/01/2010,-1.05,-1.42,0.8,-0.1
01/01/2011,-1.65,-0.73,-0.15,-0.23
02/01/2011,0.97,-0.52,0.48,-0.02
03/01/2011,0.49,0.26,-0.79,0.11
04/01/2011,0.04,0.54,-0.09,0.25
05/01/2011,-0.57,-0.2,-0.45,0.02
06/01/2011,-1.03,-0.88,-0.65,-0.06
07/01/2011,0.66,-0.6,-0.19,-0.24
08/01/2011,0.26,-0.41,-0.39,-0.13
09/01/2011,-0.12,0.18,-0.6,-0.89
10/01/2011,-1.83,-1.03,-1.11,-0.78
11/01/2011,1.68,-0.08,-0.33,-0.49
12/01/2011,0.69,0.47,0.35,-0.31
01/01/2012,-1.88,0.78,-0.22,-0.3
02/01/2012,0.75,0.11,-0.06,-0.35
03/01/2012,1.54,0.78,0.75,-0.12
04/01/2012,1.4,1.73,1.6,0.29
05/01/2012,-1.02,0.76,0.61,0.17
06/01/2012,-0.65,-0.11,0.2,0.28
07/01/2012,-2.44,-1.7,-0.02,-0.16
08/01/2012,1.0,-0.78,0.16,0.06
09/01/2012,1.26,0.7,0.25,0.49
10/01/2012,0.62,1.63,-0.14,0.81
11/01/2012,-0.28,1.24,0.17,0.47
12/01/2012,-0.95,-0.2,0.39,0.31
01/01/2013,0.54,-0.34,1.07,0.5
02/01/2013,0.84,0.25,0.98,0.52
03/01/2013,0.4,0.76,0.3,0.3
04/01/2013,0.64,0.8,0.3,0.01
05/01/2013,0.25,0.47,0.41,0.33
06/01/2013,0.25,0.43,0.62,0.63
07/01/2013,0.22,0.22,0.53,0.93
08/01/2013,0.43,0.29,0.46,0.76
09/01/2013,-0.58,-0.2,0.18,0.22
10/01/2013,0.62,0.04,0.13,0.22
11/01/2013,-0.45,-0.54,-0.07,0.21
12/01/2013,-0.7,-0.2,-0.38,0.24
01/01/2014,-0.81,-1.03,-0.71,0.06
02/01/2014,-1.89,-2.27,-1.58,-0.24
03/01/2014,-1.48,-2.51,-1.54,-0.53
04/01/2014,-1.63,-2.54,-2.47,-1.15
05/01/2014,-2.14,-2.43,-3.03,-1.73
06/01/2014,0.55,-1.16,-1.96,-1.68
07/01/2014,-0.66,-0.84,-1.8,-1.73
08/01/2014,-0.74,-0.49,-1.81,-2.18
09/01/2014,-0.26,-1.27,-1.63,-2.04
10/01/2014,0.92,-0.25,-0.88,-1.74
11/01/2014,-0.83,-0.16,-0.42,-1.87
12/01/2014,0.09,0.21,-0.89,-1.93
01/01/2015,-0.53,-0.73,-0.8,-1.8
02/01/2015,-0.77,-1.12,-0.79,-1.69
03/01/2015,-0.7,-1.47,-0.74,-1.66
04/01/2015,-0.24,-0.95,-1.23,-1.49
05/01/2015,0.75,0.07,-0.41,-0.59
06/01/2015,0.04,0.22,-0.36,-0.82
07/01/2015,0.11,0.34,-0.2,-0.57
08/01/2015,0.97,0.49,0.28,-0.14
09/01/2015,-0.77,0.11,0.16,-0.24
10/01/2015,-1.09,-0.47,-0.02,-0.61
11/01/2015,2.37,0.5,0.54,0.07
12/01/2015,3.1,2.59,1.86,0.8
01/01/2016,-0.69,2.42,1.71,0.75
02/01/2016,-1.05,1.49,1.26,0.72
03/01/2016,-0.55,-1.54,1.38,0.77
04/01/2016,0.22,-0.59,1.45,0.89
05/01/2016,0.36,0.07,0.64,0.71
06/01/2016,-0.21,0.06,-0.53,0.7
07/01/2016,1.07,0.4,0.0,0.9
08/01/2016,-0.19,0.11,0.07,0.59
09/01/2016,0.88,0.84,0.46,0.95
10/01/2016,0.73,0.68,0.62,1.18
11/01/2016,-1.22,0.62,0.35,0.59
12/01/2016,-0.88,-0.41,0.4,-0.2
01/01/2017,0.78,-0.48,0.15,0.03
02/01/2017,-1.43,-0.77,-0.01,0.02
03/01/2017,-0.55,-0.58,-0.74,0.01
04/01/2017,2.51,1.43,0.74,0.88
05/01/2017,0.56,1.51,1.04,0.88
06/01/2017,-0.24,1.41,1.0,0.94
07/01/2017,0.02,0.06,0.79,0.67
08/01/2017,1.46,0.7,1.45,1.15
09/01/2017,-0.46,0.65,1.38,0.79
10/01/2017,0.56,0.95,0.51,0.71
11/01/2017,-1.82,-0.94,0.06,0.7
12/01/2017,-1.01,-0.76,0.04,0.75
01/01/2018,-0.42,-1.6,-0.09,0.54
02/01/2018,1.29,0.17,-0.61,0.91
03/01/2018,-0.69,0.19,-0.46,0.92
04/01/2018,-1.47,-0.38,-1.22,-0.29
05/01/2018,-0.77,-1.32,-1.06,-0.67
06/01/2018,-1.15,-1.68,-1.28,-0.96
07/01/2018,-0.71,-1.38,-1.26,-1.01
08/01/2018,1.09,-0.5,-1.21,-1.26
09/01/2018,0.15,0.31,-1.03,-1.07
