0,1,2,3,4,5,6
02/01/2003,06/01/2003,4,-1.11,-3.55,-0.89,-0.95
07/01/2005,09/01/2005,2,-1.38,-2.08,-1.04,-1.04
03/01/2006,02/01/2008,23,-1.81,-19.9,-0.87,-0.83
03/01/2011,05/01/2011,2,-1.09,-1.63,-0.81,-0.81
07/01/2012,04/01/2013,9,-2.48,-13.3,-1.48,-1.57
11/01/2013,09/01/2014,10,-1.67,-11.3,-1.13,-1.24
04/01/2015,07/01/2015,3,-1.41,-2.73,-0.91,-0.77
06/01/2016,09/01/2016,3,-2.28,-2.85,-0.95,-0.37
03/01/2017,04/01/2017,1,-1.93,-1.93,-1.93,-1.93
12/01/2017,01/01/2019,13,-1.73,-13.62,-1.05,-1.21
