0,1,2,3
-99.0,11,3.75,1.96
-2.5,1,0.34,3.92
-2.4,1,0.34,5.88
-2.3,1,0.34,7.84
-2.2,1,0.34,9.8
-2.1,2,0.68,11.76
-2.0,1,0.34,13.73
-1.8,2,0.68,15.69
-1.7,1,0.34,17.65
-1.6,1,0.34,19.61
-1.5,7,2.39,21.57
-1.4,6,2.05,23.53
-1.3,3,1.02,25.49
-1.2,10,3.41,27.45
-1.1,6,2.05,29.41
-1.0,6,2.05,31.37
-0.9,7,2.39,33.33
-0.8,10,3.41,35.29
-0.7,8,2.73,37.25
-0.6,10,3.41,39.22
-0.5,10,3.41,41.18
-0.4,7,2.39,43.14
-0.3,11,3.75,45.1
-0.2,15,5.12,47.06
-0.1,12,4.1,49.02
0.0,16,5.46,50.98
0.1,14,4.78,52.94
0.2,11,3.75,54.9
0.3,14,4.78,56.86
0.4,7,2.39,58.82
0.5,5,1.71,60.78
0.6,10,3.41,62.75
0.7,8,2.73,64.71
0.8,3,1.02,66.67
0.9,5,1.71,68.63
1.0,5,1.71,70.59
1.1,3,1.02,72.55
1.2,6,2.05,74.51
1.3,5,1.71,76.47
1.4,2,0.68,78.43
1.5,3,1.02,80.39
1.6,5,1.71,82.35
1.7,3,1.02,84.31
1.8,4,1.37,86.27
1.9,2,0.68,88.24
2.0,5,1.71,90.2
2.1,2,0.68,92.16
2.2,2,0.68,94.12
2.3,1,0.34,96.08
2.4,1,0.34,98.04
2.5,1,0.34,100.0
