0,1,2,3
-99.0,11,3.75,2.08
-2.9,1,0.34,4.17
-2.3,1,0.34,6.25
-2.0,1,0.34,8.33
-1.9,2,0.68,10.42
-1.8,2,0.68,12.5
-1.7,2,0.68,14.58
-1.6,1,0.34,16.67
-1.5,7,2.39,18.75
-1.4,3,1.02,20.83
-1.3,6,2.05,22.92
-1.2,3,1.02,25.0
-1.1,4,1.37,27.08
-1.0,11,3.75,29.17
-0.9,10,3.41,31.25
-0.8,12,4.1,33.33
-0.7,15,5.12,35.42
-0.6,9,3.07,37.5
-0.5,10,3.41,39.58
-0.4,13,4.44,41.67
-0.3,15,5.12,43.75
-0.2,6,2.05,45.83
-0.1,10,3.41,47.92
0.0,13,4.44,50.0
0.1,11,3.75,52.08
0.2,11,3.75,54.17
0.3,12,4.1,56.25
0.4,9,3.07,58.33
0.5,6,2.05,60.42
0.6,6,2.05,62.5
0.7,10,3.41,64.58
0.8,7,2.39,66.67
0.9,8,2.73,68.75
1.1,5,1.71,70.83
1.2,8,2.73,72.92
1.3,5,1.71,75.0
1.4,2,0.68,77.08
1.5,2,0.68,79.17
1.6,4,1.37,81.25
1.7,2,0.68,83.33
1.8,5,1.71,85.42
1.9,3,1.02,87.5
2.3,2,0.68,89.58
2.4,1,0.34,91.67
2.5,2,0.68,93.75
2.6,1,0.34,95.83
2.7,2,0.68,97.92
2.8,1,0.34,100.0
