0,1,2,3
-99.0,11,3.75,2.08
-2.7,1,0.34,4.17
-2.5,1,0.34,6.25
-2.1,1,0.34,8.33
-2.0,1,0.34,10.42
-1.9,1,0.34,12.5
-1.8,2,0.68,14.58
-1.7,2,0.68,16.67
-1.6,3,1.02,18.75
-1.5,1,0.34,20.83
-1.4,2,0.68,22.92
-1.3,7,2.39,25.0
-1.2,9,3.07,27.08
-1.1,5,1.71,29.17
-1.0,12,4.1,31.25
-0.9,8,2.73,33.33
-0.8,15,5.12,35.42
-0.7,9,3.07,37.5
-0.6,12,4.1,39.58
-0.5,8,2.73,41.67
-0.4,10,3.41,43.75
-0.3,16,5.46,45.83
-0.2,11,3.75,47.92
-0.1,10,3.41,50.0
0.0,7,2.39,52.08
0.1,17,5.8,54.17
0.2,17,5.8,56.25
0.3,8,2.73,58.33
0.4,9,3.07,60.42
0.5,6,2.05,62.5
0.6,4,1.37,64.58
0.7,1,0.34,66.67
0.8,6,2.05,68.75
0.9,3,1.02,70.83
1.0,2,0.68,72.92
1.1,3,1.02,75.0
1.2,3,1.02,77.08
1.3,5,1.71,79.17
1.4,5,1.71,81.25
1.5,13,4.44,83.33
1.6,7,2.39,85.42
1.7,7,2.39,87.5
1.8,1,0.34,89.58
1.9,4,1.37,91.67
2.0,3,1.02,93.75
2.1,2,0.68,95.83
2.2,1,0.34,97.92
2.4,1,0.34,100.0
