0,1,2,3
-99.0,11,3.75,2.17
-2.4,2,0.68,4.35
-2.2,2,0.68,6.52
-2.0,3,1.02,8.7
-1.9,3,1.02,10.87
-1.8,2,0.68,13.04
-1.7,3,1.02,15.22
-1.6,5,1.71,17.39
-1.5,2,0.68,19.57
-1.4,9,3.07,21.74
-1.3,7,2.39,23.91
-1.2,2,0.68,26.09
-1.1,7,2.39,28.26
-1.0,8,2.73,30.43
-0.9,10,3.41,32.61
-0.8,6,2.05,34.78
-0.7,9,3.07,36.96
-0.6,12,4.1,39.13
-0.5,8,2.73,41.3
-0.4,3,1.02,43.48
-0.3,8,2.73,45.65
-0.2,7,2.39,47.83
-0.1,5,1.71,50.0
0.0,10,3.41,52.17
0.1,6,2.05,54.35
0.2,14,4.78,56.52
0.3,14,4.78,58.7
0.4,12,4.1,60.87
0.5,15,5.12,63.04
0.6,14,4.78,65.22
0.7,18,6.14,67.39
0.8,7,2.39,69.57
0.9,3,1.02,71.74
1.0,7,2.39,73.91
1.1,6,2.05,76.09
1.2,4,1.37,78.26
1.3,2,0.68,80.43
1.4,2,0.68,82.61
1.5,3,1.02,84.78
1.6,5,1.71,86.96
1.7,6,2.05,89.13
1.8,3,1.02,91.3
1.9,5,1.71,93.48
2.1,1,0.34,95.65
2.2,1,0.34,97.83
2.3,1,0.34,100.0
