0,1,2,3
-99.0,11,3.75,2.22
-2.1,1,0.34,4.44
-1.9,5,1.71,6.67
-1.8,2,0.68,8.89
-1.7,5,1.71,11.11
-1.6,5,1.71,13.33
-1.5,5,1.71,15.56
-1.4,5,1.71,17.78
-1.3,5,1.71,20.0
-1.2,4,1.37,22.22
-1.1,7,2.39,24.44
-1.0,11,3.75,26.67
-0.9,8,2.73,28.89
-0.8,12,4.1,31.11
-0.7,10,3.41,33.33
-0.6,6,2.05,35.56
-0.5,6,2.05,37.78
-0.4,6,2.05,40.0
-0.3,21,7.17,42.22
-0.2,6,2.05,44.44
-0.1,8,2.73,46.67
0.0,12,4.1,48.89
0.1,8,2.73,51.11
0.2,12,4.1,53.33
0.3,11,3.75,55.56
0.4,8,2.73,57.78
0.5,7,2.39,60.0
0.6,6,2.05,62.22
0.7,11,3.75,64.44
0.8,6,2.05,66.67
0.9,6,2.05,68.89
1.0,9,3.07,71.11
1.1,4,1.37,73.33
1.2,7,2.39,75.56
1.3,4,1.37,77.78
1.4,8,2.73,80.0
1.5,2,0.68,82.22
1.6,7,2.39,84.44
1.7,6,2.05,86.67
1.8,3,1.02,88.89
1.9,3,1.02,91.11
2.0,1,0.34,93.33
2.1,1,0.34,95.56
2.2,1,0.34,97.78
2.3,1,0.34,100.0
