0,1,2,3
-3.0,1,0.34,2.08
-2.7,1,0.34,4.17
-2.3,1,0.34,6.25
-2.2,4,1.37,8.33
-2.1,2,0.68,10.42
-2.0,3,1.02,12.5
-1.9,1,0.34,14.58
-1.7,4,1.37,16.67
-1.6,2,0.68,18.75
-1.4,4,1.37,20.83
-1.3,4,1.37,22.92
-1.2,7,2.39,25.0
-1.1,5,1.71,27.08
-1.0,10,3.41,29.17
-0.9,9,3.07,31.25
-0.8,7,2.39,33.33
-0.7,11,3.75,35.42
-0.6,11,3.75,37.5
-0.5,7,2.39,39.58
-0.4,9,3.07,41.67
-0.3,13,4.44,43.75
-0.2,7,2.39,45.83
-0.1,11,3.75,47.92
0.0,16,5.46,50.0
0.1,11,3.75,52.08
0.2,12,4.1,54.17
0.3,11,3.75,56.25
0.4,11,3.75,58.33
0.5,11,3.75,60.42
0.6,14,4.78,62.5
0.7,9,3.07,64.58
0.8,4,1.37,66.67
0.9,9,3.07,68.75
1.0,7,2.39,70.83
1.1,6,2.05,72.92
1.2,5,1.71,75.0
1.3,7,2.39,77.08
1.4,7,2.39,79.17
1.5,4,1.37,81.25
1.6,3,1.02,83.33
1.7,2,0.68,85.42
1.8,2,0.68,87.5
1.9,2,0.68,89.58
2.0,1,0.34,91.67
2.1,1,0.34,93.75
2.2,1,0.34,95.83
2.3,1,0.34,97.92
2.7,2,0.68,100.0
