0,1,2,3
-3.1,1,0.34,2.08
-2.7,3,1.02,4.17
-2.5,1,0.34,6.25
-2.1,1,0.34,8.33
-1.9,4,1.37,10.42
-1.8,2,0.68,12.5
-1.7,3,1.02,14.58
-1.6,4,1.37,16.67
-1.5,3,1.02,18.75
-1.4,2,0.68,20.83
-1.3,6,2.05,22.92
-1.2,4,1.37,25.0
-1.1,7,2.39,27.08
-1.0,8,2.73,29.17
-0.9,10,3.41,31.25
-0.8,3,1.02,33.33
-0.7,12,4.1,35.42
-0.6,12,4.1,37.5
-0.5,10,3.41,39.58
-0.4,14,4.78,41.67
-0.3,10,3.41,43.75
-0.2,12,4.1,45.83
-0.1,8,2.73,47.92
0.0,8,2.73,50.0
0.1,7,2.39,52.08
0.2,12,4.1,54.17
0.3,11,3.75,56.25
0.4,6,2.05,58.33
0.5,24,8.19,60.42
0.6,12,4.1,62.5
0.7,14,4.78,64.58
0.8,6,2.05,66.67
0.9,5,1.71,68.75
1.0,5,1.71,70.83
1.1,7,2.39,72.92
1.2,5,1.71,75.0
1.3,8,2.73,77.08
1.4,3,1.02,79.17
1.5,4,1.37,81.25
1.6,2,0.68,83.33
1.7,2,0.68,85.42
1.8,3,1.02,87.5
1.9,1,0.34,89.58
2.1,4,1.37,91.67
2.2,1,0.34,93.75
2.3,1,0.34,95.83
2.5,1,0.34,97.92
2.8,1,0.34,100.0
