0,1,2,3
-99.0,11,3.75,2.38
-2.6,4,1.37,4.76
-2.3,3,1.02,7.14
-2.2,3,1.02,9.52
-2.0,2,0.68,11.9
-1.9,3,1.02,14.29
-1.7,3,1.02,16.67
-1.6,3,1.02,19.05
-1.5,5,1.71,21.43
-1.4,2,0.68,23.81
-1.3,2,0.68,26.19
-1.2,5,1.71,28.57
-1.1,5,1.71,30.95
-1.0,6,2.05,33.33
-0.9,13,4.44,35.71
-0.8,8,2.73,38.1
-0.7,7,2.39,40.48
-0.6,10,3.41,42.86
-0.5,10,3.41,45.24
-0.4,13,4.44,47.62
-0.3,7,2.39,50.0
-0.2,8,2.73,52.38
-0.1,10,3.41,54.76
0.0,6,2.05,57.14
0.1,7,2.39,59.52
0.2,7,2.39,61.9
0.3,6,2.05,64.29
0.4,14,4.78,66.67
0.5,11,3.75,69.05
0.6,11,3.75,71.43
0.7,11,3.75,73.81
0.8,14,4.78,76.19
0.9,10,3.41,78.57
1.0,7,2.39,80.95
1.1,13,4.44,83.33
1.2,10,3.41,85.71
1.3,2,0.68,88.1
1.4,6,2.05,90.48
1.5,6,2.05,92.86
1.6,5,1.71,95.24
1.7,3,1.02,97.62
1.8,1,0.34,100.0
