0,1,2,3
-99.0,5,1.71,2.04
-3.3,1,0.34,4.08
-2.9,1,0.34,6.12
-2.6,3,1.02,8.16
-2.5,2,0.68,10.2
-2.4,2,0.68,12.24
-2.2,2,0.68,14.29
-2.1,2,0.68,16.33
-2.0,1,0.34,18.37
-1.9,1,0.34,20.41
-1.8,1,0.34,22.45
-1.7,1,0.34,24.49
-1.6,1,0.34,26.53
-1.5,4,1.37,28.57
-1.4,4,1.37,30.61
-1.3,7,2.39,32.65
-1.2,4,1.37,34.69
-1.1,6,2.05,36.73
-1.0,6,2.05,38.78
-0.9,10,3.41,40.82
-0.8,8,2.73,42.86
-0.7,5,1.71,44.9
-0.6,7,2.39,46.94
-0.5,6,2.05,48.98
-0.4,8,2.73,51.02
-0.3,10,3.41,53.06
-0.2,9,3.07,55.1
-0.1,13,4.44,57.14
0.0,10,3.41,59.18
0.1,8,2.73,61.22
0.2,12,4.1,63.27
0.3,13,4.44,65.31
0.4,18,6.14,67.35
0.5,14,4.78,69.39
0.6,11,3.75,71.43
0.7,8,2.73,73.47
0.8,9,3.07,75.51
0.9,9,3.07,77.55
1.0,11,3.75,79.59
1.1,11,3.75,81.63
1.2,4,1.37,83.67
1.3,4,1.37,85.71
1.4,7,2.39,87.76
1.5,5,1.71,89.8
1.6,3,1.02,91.84
1.7,2,0.68,93.88
1.9,1,0.34,95.92
2.0,2,0.68,97.96
2.1,1,0.34,100.0
