0,1,2,3
-99.0,5,1.71,2.04
-2.7,2,0.68,4.08
-2.5,1,0.34,6.12
-2.4,1,0.34,8.16
-2.3,1,0.34,10.2
-2.2,1,0.34,12.24
-2.1,3,1.02,14.29
-2.0,3,1.02,16.33
-1.9,2,0.68,18.37
-1.7,3,1.02,20.41
-1.6,4,1.37,22.45
-1.5,7,2.39,24.49
-1.4,3,1.02,26.53
-1.3,5,1.71,28.57
-1.2,4,1.37,30.61
-1.1,5,1.71,32.65
-1.0,7,2.39,34.69
-0.9,4,1.37,36.73
-0.8,8,2.73,38.78
-0.7,7,2.39,40.82
-0.6,15,5.12,42.86
-0.5,11,3.75,44.9
-0.4,2,0.68,46.94
-0.3,8,2.73,48.98
-0.2,9,3.07,51.02
-0.1,15,5.12,53.06
0.0,4,1.37,55.1
0.1,11,3.75,57.14
0.2,15,5.12,59.18
0.3,10,3.41,61.22
0.4,15,5.12,63.27
0.5,8,2.73,65.31
0.6,12,4.1,67.35
0.7,12,4.1,69.39
0.8,14,4.78,71.43
0.9,10,3.41,73.47
1.0,9,3.07,75.51
1.1,3,1.02,77.55
1.2,9,3.07,79.59
1.3,8,2.73,81.63
1.4,2,0.68,83.67
1.5,2,0.68,85.71
1.6,2,0.68,87.76
1.8,2,0.68,89.8
1.9,4,1.37,91.84
2.0,2,0.68,93.88
2.2,1,0.34,95.92
2.3,1,0.34,97.96
2.5,1,0.34,100.0
