0,1,2,3
-3.3,1,0.34,1.96
-3.0,1,0.34,3.92
-2.6,2,0.68,5.88
-2.4,2,0.68,7.84
-2.3,2,0.68,9.8
-2.2,1,0.34,11.76
-2.0,2,0.68,13.73
-1.9,1,0.34,15.69
-1.8,1,0.34,17.65
-1.7,1,0.34,19.61
-1.6,3,1.02,21.57
-1.5,3,1.02,23.53
-1.4,1,0.34,25.49
-1.3,4,1.37,27.45
-1.2,9,3.07,29.41
-1.1,7,2.39,31.37
-1.0,7,2.39,33.33
-0.9,6,2.05,35.29
-0.8,8,2.73,37.25
-0.7,13,4.44,39.22
-0.6,12,4.1,41.18
-0.5,3,1.02,43.14
-0.4,15,5.12,45.1
-0.3,13,4.44,47.06
-0.2,8,2.73,49.02
-0.1,11,3.75,50.98
0.0,12,4.1,52.94
0.1,14,4.78,54.9
0.2,6,2.05,56.86
0.3,14,4.78,58.82
0.4,9,3.07,60.78
0.5,9,3.07,62.75
0.6,9,3.07,64.71
0.7,15,5.12,66.67
0.8,8,2.73,68.63
0.9,11,3.75,70.59
1.0,8,2.73,72.55
1.1,9,3.07,74.51
1.2,4,1.37,76.47
1.3,4,1.37,78.43
1.4,3,1.02,80.39
1.5,7,2.39,82.35
1.6,2,0.68,84.31
1.7,2,0.68,86.27
1.8,3,1.02,88.24
1.9,1,0.34,90.2
2.0,2,0.68,92.16
2.1,1,0.34,94.12
2.3,1,0.34,96.08
2.4,1,0.34,98.04
2.6,1,0.34,100.0
