0,1,2,3
-2.8,1,0.34,2.13
-2.7,1,0.34,4.26
-2.4,3,1.02,6.38
-2.1,2,0.68,8.51
-2.0,1,0.34,10.64
-1.9,4,1.37,12.77
-1.8,1,0.34,14.89
-1.7,3,1.02,17.02
-1.6,3,1.02,19.15
-1.5,4,1.37,21.28
-1.4,9,3.07,23.4
-1.3,4,1.37,25.53
-1.2,2,0.68,27.66
-1.1,6,2.05,29.79
-1.0,11,3.75,31.91
-0.9,9,3.07,34.04
-0.8,6,2.05,36.17
-0.7,3,1.02,38.3
-0.6,9,3.07,40.43
-0.5,13,4.44,42.55
-0.4,12,4.1,44.68
-0.3,10,3.41,46.81
-0.2,13,4.44,48.94
-0.1,13,4.44,51.06
0.0,5,1.71,53.19
0.1,8,2.73,55.32
0.2,11,3.75,57.45
0.3,11,3.75,59.57
0.4,14,4.78,61.7
0.5,8,2.73,63.83
0.6,5,1.71,65.96
0.7,9,3.07,68.09
0.8,3,1.02,70.21
0.9,17,5.8,72.34
1.0,11,3.75,74.47
1.1,13,4.44,76.6
1.2,6,2.05,78.72
1.3,5,1.71,80.85
1.4,4,1.37,82.98
1.5,8,2.73,85.11
1.6,3,1.02,87.23
1.7,1,0.34,89.36
1.8,3,1.02,91.49
1.9,1,0.34,93.62
2.0,2,0.68,95.74
2.1,1,0.34,97.87
2.3,1,0.34,100.0
