0,1,2,3
-99.0,2,0.68,2.04
-2.7,1,0.34,4.08
-2.5,1,0.34,6.12
-2.3,1,0.34,8.16
-2.2,1,0.34,10.2
-2.1,3,1.02,12.24
-1.9,3,1.02,14.29
-1.8,2,0.68,16.33
-1.7,2,0.68,18.37
-1.6,4,1.37,20.41
-1.5,3,1.02,22.45
-1.4,4,1.37,24.49
-1.3,7,2.39,26.53
-1.2,3,1.02,28.57
-1.1,7,2.39,30.61
-1.0,5,1.71,32.65
-0.9,8,2.73,34.69
-0.8,7,2.39,36.73
-0.7,8,2.73,38.78
-0.6,14,4.78,40.82
-0.5,11,3.75,42.86
-0.4,11,3.75,44.9
-0.3,14,4.78,46.94
-0.2,8,2.73,48.98
-0.1,19,6.48,51.02
0.0,15,5.12,53.06
0.1,7,2.39,55.1
0.2,13,4.44,57.14
0.3,9,3.07,59.18
0.4,13,4.44,61.22
0.5,3,1.02,63.27
0.6,10,3.41,65.31
0.7,10,3.41,67.35
0.8,9,3.07,69.39
0.9,4,1.37,71.43
1.0,4,1.37,73.47
1.1,6,2.05,75.51
1.2,5,1.71,77.55
1.3,7,2.39,79.59
1.4,4,1.37,81.63
1.5,6,2.05,83.67
1.6,3,1.02,85.71
1.7,2,0.68,87.76
1.8,1,0.34,89.8
1.9,3,1.02,91.84
2.0,5,1.71,93.88
2.1,2,0.68,95.92
2.4,1,0.34,97.96
2.8,2,0.68,100.0
