0,1,2,3
-3.4,1,0.34,2.17
-2.8,1,0.34,4.35
-2.3,2,0.68,6.52
-2.1,2,0.68,8.7
-2.0,3,1.02,10.87
-1.9,3,1.02,13.04
-1.8,1,0.34,15.22
-1.7,2,0.68,17.39
-1.6,5,1.71,19.57
-1.5,5,1.71,21.74
-1.4,5,1.71,23.91
-1.3,4,1.37,26.09
-1.2,5,1.71,28.26
-1.1,5,1.71,30.43
-1.0,2,0.68,32.61
-0.9,6,2.05,34.78
-0.8,15,5.12,36.96
-0.7,5,1.71,39.13
-0.6,8,2.73,41.3
-0.5,14,4.78,43.48
-0.4,9,3.07,45.65
-0.3,13,4.44,47.83
-0.2,9,3.07,50.0
-0.1,12,4.1,52.17
0.0,13,4.44,54.35
0.1,11,3.75,56.52
0.2,12,4.1,58.7
0.3,7,2.39,60.87
0.4,13,4.44,63.04
0.5,14,4.78,65.22
0.6,9,3.07,67.39
0.7,8,2.73,69.57
0.8,5,1.71,71.74
0.9,14,4.78,73.91
1.0,3,1.02,76.09
1.1,9,3.07,78.26
1.2,11,3.75,80.43
1.3,6,2.05,82.61
1.4,5,1.71,84.78
1.5,3,1.02,86.96
1.7,2,0.68,89.13
1.8,3,1.02,91.3
1.9,1,0.34,93.48
2.1,1,0.34,95.65
2.2,3,1.02,97.83
2.3,3,1.02,100.0
