0,1,2,3
-3.0,1,0.34,2.17
-2.8,2,0.68,4.35
-2.7,1,0.34,6.52
-2.4,1,0.34,8.7
-2.3,3,1.02,10.87
-1.9,2,0.68,13.04
-1.8,3,1.02,15.22
-1.7,4,1.37,17.39
-1.6,2,0.68,19.57
-1.5,2,0.68,21.74
-1.4,5,1.71,23.91
-1.3,6,2.05,26.09
-1.2,7,2.39,28.26
-1.1,7,2.39,30.43
-1.0,10,3.41,32.61
-0.9,3,1.02,34.78
-0.8,6,2.05,36.96
-0.7,6,2.05,39.13
-0.6,7,2.39,41.3
-0.5,6,2.05,43.48
-0.4,11,3.75,45.65
-0.3,13,4.44,47.83
-0.2,16,5.46,50.0
-0.1,8,2.73,52.17
0.0,18,6.14,54.35
0.1,10,3.41,56.52
0.2,8,2.73,58.7
0.3,13,4.44,60.87
0.4,17,5.8,63.04
0.5,8,2.73,65.22
0.6,10,3.41,67.39
0.7,8,2.73,69.57
0.8,7,2.39,71.74
0.9,7,2.39,73.91
1.0,9,3.07,76.09
1.1,10,3.41,78.26
1.2,8,2.73,80.43
1.3,3,1.02,82.61
1.4,4,1.37,84.78
1.5,4,1.37,86.96
1.6,6,2.05,89.13
1.7,2,0.68,91.3
1.8,2,0.68,93.48
1.9,2,0.68,95.65
2.0,3,1.02,97.83
2.2,2,0.68,100.0
