0,1,2,3
-99.0,2,0.68,1.96
-2.9,1,0.34,3.92
-2.6,1,0.34,5.88
-2.5,1,0.34,7.84
-2.4,1,0.34,9.8
-2.3,2,0.68,11.76
-2.2,1,0.34,13.73
-2.0,4,1.37,15.69
-1.9,3,1.02,17.65
-1.8,1,0.34,19.61
-1.7,1,0.34,21.57
-1.6,5,1.71,23.53
-1.5,3,1.02,25.49
-1.4,5,1.71,27.45
-1.3,2,0.68,29.41
-1.2,5,1.71,31.37
-1.1,10,3.41,33.33
-1.0,5,1.71,35.29
-0.9,8,2.73,37.25
-0.8,5,1.71,39.22
-0.7,7,2.39,41.18
-0.6,8,2.73,43.14
-0.5,9,3.07,45.1
-0.4,9,3.07,47.06
-0.3,13,4.44,49.02
-0.2,11,3.75,50.98
-0.1,10,3.41,52.94
0.0,9,3.07,54.9
0.1,24,8.19,56.86
0.2,9,3.07,58.82
0.3,16,5.46,60.78
0.4,8,2.73,62.75
0.5,7,2.39,64.71
0.6,11,3.75,66.67
0.7,11,3.75,68.63
0.8,8,2.73,70.59
0.9,9,3.07,72.55
1.0,8,2.73,74.51
1.1,6,2.05,76.47
1.2,6,2.05,78.43
1.3,5,1.71,80.39
1.4,4,1.37,82.35
1.5,1,0.34,84.31
1.6,4,1.37,86.27
1.8,4,1.37,88.24
1.9,2,0.68,90.2
2.0,2,0.68,92.16
2.1,3,1.02,94.12
2.2,1,0.34,96.08
2.3,1,0.34,98.04
2.4,1,0.34,100.0
