0,1,2,3
-99.0,5,1.71,2.22
-2.9,1,0.34,4.44
-2.7,3,1.02,6.67
-2.3,1,0.34,8.89
-1.9,3,1.02,11.11
-1.8,2,0.68,13.33
-1.7,5,1.71,15.56
-1.6,4,1.37,17.78
-1.5,1,0.34,20.0
-1.4,12,4.1,22.22
-1.3,5,1.71,24.44
-1.2,6,2.05,26.67
-1.1,6,2.05,28.89
-1.0,5,1.71,31.11
-0.9,5,1.71,33.33
-0.8,7,2.39,35.56
-0.7,8,2.73,37.78
-0.6,9,3.07,40.0
-0.5,10,3.41,42.22
-0.4,9,3.07,44.44
-0.3,11,3.75,46.67
-0.2,11,3.75,48.89
-0.1,11,3.75,51.11
0.0,13,4.44,53.33
0.1,6,2.05,55.56
0.2,8,2.73,57.78
0.3,12,4.1,60.0
0.4,12,4.1,62.22
0.5,12,4.1,64.44
0.6,15,5.12,66.67
0.7,4,1.37,68.89
0.8,9,3.07,71.11
0.9,7,2.39,73.33
1.0,12,4.1,75.56
1.1,7,2.39,77.78
1.2,8,2.73,80.0
1.3,3,1.02,82.22
1.4,3,1.02,84.44
1.5,7,2.39,86.67
1.6,4,1.37,88.89
1.7,5,1.71,91.11
1.8,2,0.68,93.33
1.9,2,0.68,95.56
2.3,1,0.34,97.78
2.5,1,0.34,100.0
