0,1,2,3
-99.0,5,1.71,2.22
-2.5,2,0.68,4.44
-2.4,1,0.34,6.67
-2.2,2,0.68,8.89
-2.1,4,1.37,11.11
-2.0,1,0.34,13.33
-1.9,3,1.02,15.56
-1.8,6,2.05,17.78
-1.7,2,0.68,20.0
-1.6,7,2.39,22.22
-1.5,2,0.68,24.44
-1.4,4,1.37,26.67
-1.3,6,2.05,28.89
-1.2,4,1.37,31.11
-1.1,4,1.37,33.33
-1.0,4,1.37,35.56
-0.9,7,2.39,37.78
-0.8,7,2.39,40.0
-0.7,6,2.05,42.22
-0.6,10,3.41,44.44
-0.5,7,2.39,46.67
-0.4,9,3.07,48.89
-0.3,7,2.39,51.11
-0.2,14,4.78,53.33
-0.1,12,4.1,55.56
0.0,8,2.73,57.78
0.1,10,3.41,60.0
0.2,14,4.78,62.22
0.3,13,4.44,64.44
0.4,12,4.1,66.67
0.5,8,2.73,68.89
0.6,10,3.41,71.11
0.7,3,1.02,73.33
0.8,7,2.39,75.56
0.9,15,5.12,77.78
1.0,10,3.41,80.0
1.1,8,2.73,82.22
1.2,7,2.39,84.44
1.3,10,3.41,86.67
1.4,8,2.73,88.89
1.5,3,1.02,91.11
1.6,7,2.39,93.33
1.7,2,0.68,95.56
1.8,1,0.34,97.78
1.9,1,0.34,100.0
