0,1,2,3,4,5,6
09/01/2000,11/01/2001,14,-1.69,-11.78,-0.84,-0.84
03/01/2003,08/01/2003,5,-1.52,-3.62,-0.72,-0.56
02/01/2004,08/01/2004,6,-1.76,-5.97,-0.99,-0.88
05/01/2005,08/01/2005,3,-1.81,-4.29,-1.43,-1.4
12/01/2005,08/01/2006,8,-2.21,-8.14,-1.02,-0.96
04/01/2007,11/01/2007,7,-1.66,-6.93,-0.99,-1.22
08/01/2008,10/01/2008,2,-1.15,-1.21,-0.6,-0.6
12/01/2008,05/01/2009,5,-1.3,-4.74,-0.95,-1.02
08/01/2010,04/01/2011,8,-2.35,-11.98,-1.5,-1.49
05/01/2012,02/01/2013,9,-2.44,-9.77,-1.09,-0.95
03/01/2014,04/01/2014,1,-1.85,-1.85,-1.85,-1.85
01/01/2015,03/01/2015,2,-1.58,-2.87,-1.44,-1.44
02/01/2017,04/01/2017,2,-1.04,-1.87,-0.93,-0.93
09/01/2017,02/01/2018,5,-1.69,-5.94,-1.19,-1.07
11/01/2022,01/01/2023,2,-1.67,-2.17,-1.08,-1.08
06/01/2023,08/01/2023,2,-1.48,-2.78,-1.39,-1.39
