0,1,2,3,4
01/01/2000,1.45,-99.0,-99.0,-99.0
02/01/2000,0.48,-99.0,-99.0,-99.0
03/01/2000,1.35,1.9,-99.0,-99.0
04/01/2000,-1.77,0.19,-99.0,-99.0
05/01/2000,1.42,0.86,-99.0,-99.0
06/01/2000,0.47,0.35,1.57,-99.0
07/01/2000,-1.65,0.96,0.62,-99.0
08/01/2000,-1.12,-1.07,0.14,-99.0
09/01/2000,0.11,-1.3,-0.49,-99.0
10/01/2000,-1.03,-1.32,-0.35,-99.0
11/01/2000,0.72,-0.3,-0.93,-99.0
12/01/2000,-0.86,-0.69,-1.49,0.23
01/01/2001,-0.65,-0.6,-1.28,-0.51
02/01/2001,1.21,-0.31,-0.44,-0.31
03/01/2001,-0.61,-0.1,-0.62,-0.84
04/01/2001,-1.34,-0.37,-0.84,-0.94
05/01/2001,-1.09,-1.83,-1.7,-2.1
06/01/2001,0.24,-1.16,-1.11,-1.99
07/01/2001,-0.87,-1.17,-1.06,-1.91
08/01/2001,-1.01,-0.94,-2.03,-1.85
09/01/2001,0.65,-0.49,-1.41,-1.66
10/01/2001,0.84,0.41,-0.31,-0.91
11/01/2001,1.23,1.32,0.65,-0.68
12/01/2001,1.73,1.82,1.43,0.36
01/01/2002,0.58,2.03,1.54,0.66
02/01/2002,-1.0,1.29,1.6,0.18
03/01/2002,1.34,0.62,1.87,0.72
04/01/2002,0.14,0.35,1.94,1.18
05/01/2002,0.88,1.14,1.77,1.81
06/01/2002,1.32,1.0,1.19,1.96
07/01/2002,-1.03,1.18,0.88,1.93
08/01/2002,0.26,0.57,1.18,2.07
09/01/2002,0.89,0.3,0.99,2.19
10/01/2002,-0.34,0.19,0.73,1.75
11/01/2002,-0.21,-0.06,0.21,1.37
12/01/2002,0.72,-0.07,0.02,0.79
01/01/2003,-1.84,-0.53,-0.26,0.29
02/01/2003,0.98,0.22,0.03,0.8
03/01/2003,-1.94,-1.29,-0.82,0.07
04/01/2003,0.09,-0.32,-0.75,0.04
05/01/2003,0.6,-0.45,-0.27,-0.1
06/01/2003,0.65,0.52,-0.41,-0.32
07/01/2003,0.49,0.94,0.27,-0.1
08/01/2003,0.78,0.89,0.15,0.04
09/01/2003,1.05,1.17,1.1,0.11
10/01/2003,-0.48,0.49,0.81,0.05
11/01/2003,0.18,0.19,0.6,0.19
12/01/2003,-0.57,-0.7,0.13,-0.22
01/01/2004,-0.49,-0.78,-0.17,-0.02
02/01/2004,-0.66,-1.54,-0.7,-0.48
03/01/2004,-0.43,-1.25,-1.35,-0.16
04/01/2004,-0.16,-0.96,-1.43,-0.3
05/01/2004,-0.17,-0.57,-1.54,-0.63
06/01/2004,0.04,-0.26,-1.15,-0.74
07/01/2004,0.45,-0.08,-0.83,-0.78
08/01/2004,-0.11,-0.05,-0.54,-1.05
09/01/2004,-1.38,-0.71,-0.77,-1.8
10/01/2004,0.44,-0.46,-0.47,-1.41
11/01/2004,1.85,0.84,0.6,-0.62
12/01/2004,-0.42,0.92,0.39,-0.49
01/01/2005,0.6,1.22,0.49,-0.12
02/01/2005,-0.24,-0.21,0.46,-0.05
03/01/2005,-0.78,-0.32,0.57,-0.08
04/01/2005,-0.62,-1.25,0.22,-0.26
05/01/2005,-2.75,-2.15,-1.83,-0.82
06/01/2005,0.51,-1.17,-1.28,-0.61
