0,1,2,3
-99.0,11,3.75,2.08
-2.2,1,0.34,4.17
-2.1,2,0.68,6.25
-2.0,3,1.02,8.33
-1.9,2,0.68,10.42
-1.8,8,2.73,12.5
-1.7,4,1.37,14.58
-1.6,4,1.37,16.67
-1.5,3,1.02,18.75
-1.4,5,1.71,20.83
-1.3,3,1.02,22.92
-1.2,3,1.02,25.0
-1.1,3,1.02,27.08
-1.0,5,1.71,29.17
-0.9,6,2.05,31.25
-0.8,11,3.75,33.33
-0.7,11,3.75,35.42
-0.6,8,2.73,37.5
-0.5,11,3.75,39.58
-0.4,9,3.07,41.67
-0.3,10,3.41,43.75
-0.2,7,2.39,45.83
-0.1,10,3.41,47.92
0.0,19,6.48,50.0
0.1,13,4.44,52.08
0.2,6,2.05,54.17
0.3,9,3.07,56.25
0.4,10,3.41,58.33
0.5,11,3.75,60.42
0.6,12,4.1,62.5
0.7,13,4.44,64.58
0.8,11,3.75,66.67
0.9,6,2.05,68.75
1.0,4,1.37,70.83
1.1,3,1.02,72.92
1.2,7,2.39,75.0
1.3,5,1.71,77.08
1.4,3,1.02,79.17
1.5,2,0.68,81.25
1.6,2,0.68,83.33
1.7,2,0.68,85.42
1.8,4,1.37,87.5
1.9,1,0.34,89.58
2.0,3,1.02,91.67
2.1,1,0.34,93.75
2.2,2,0.68,95.83
2.3,2,0.68,97.92
2.5,2,0.68,100.0
