0,1,2,3,4
01/01/2000,-0.37,-99.0,-99.0,-99.0
02/01/2000,1.02,-99.0,-99.0,-99.0
03/01/2000,-0.98,-0.12,-99.0,-99.0
04/01/2000,-1.39,-1.3,-99.0,-99.0
05/01/2000,-0.33,-1.39,-99.0,-99.0
06/01/2000,0.67,-0.19,-0.38,-99.0
07/01/2000,0.04,0.15,-0.26,-99.0
08/01/2000,-0.6,0.01,-0.85,-99.0
09/01/2000,0.29,-0.39,-0.51,-99.0
10/01/2000,0.11,-0.41,-0.23,-99.0
11/01/2000,-0.16,-0.34,-0.14,-99.0
12/01/2000,-1.23,-0.86,-0.86,-1.01
01/01/2001,1.79,0.21,-0.44,-0.65
02/01/2001,1.56,1.65,0.98,-0.4
03/01/2001,-0.4,1.75,0.61,-0.31
04/01/2001,0.0,0.81,0.51,-0.03
05/01/2001,1.02,0.51,1.12,0.51
06/01/2001,0.9,0.9,1.58,0.58
07/01/2001,1.17,1.28,1.4,0.89
08/01/2001,0.32,1.21,1.21,1.27
09/01/2001,1.14,1.21,1.42,1.48
10/01/2001,0.33,0.76,1.64,1.56
11/01/2001,-1.13,0.55,1.22,1.59
12/01/2001,-0.22,-0.67,0.78,1.79
01/01/2002,0.71,-0.5,0.39,1.68
02/01/2002,0.05,-0.06,0.3,1.26
03/01/2002,-2.27,-1.05,-1.32,1.03
04/01/2002,0.82,-0.46,-0.76,1.43
05/01/2002,2.21,1.64,1.46,1.66
06/01/2002,-0.17,1.29,1.14,1.11
07/01/2002,0.36,1.13,0.93,0.83
08/01/2002,0.36,0.07,1.1,0.96
09/01/2002,-1.47,-0.17,1.0,0.43
10/01/2002,0.22,-0.31,0.87,0.4
11/01/2002,-1.35,-2.3,-0.67,0.41
12/01/2002,-0.97,-1.19,-0.79,0.37
01/01/2003,-0.62,-1.69,-1.37,0.2
02/01/2003,0.55,-0.71,-2.25,0.32
03/01/2003,-1.44,-0.96,-1.69,0.39
04/01/2003,0.07,-0.7,-1.59,0.11
05/01/2003,-0.02,-0.54,-0.93,-1.04
06/01/2003,-0.5,-0.34,-0.85,-1.03
07/01/2003,-0.81,-0.7,-0.9,-1.26
08/01/2003,0.68,-0.44,-0.75,-1.42
09/01/2003,0.95,0.38,-0.13,-0.8
10/01/2003,-1.29,0.25,-0.6,-1.22
11/01/2003,0.91,0.2,-0.34,-0.87
12/01/2003,1.68,0.58,0.55,-0.29
01/01/2004,-0.52,1.23,0.98,-0.31
02/01/2004,-1.06,0.58,0.48,-0.54
03/01/2004,1.0,-0.16,0.3,-0.08
04/01/2004,-0.04,-0.11,0.85,-0.18
05/01/2004,0.24,0.37,0.47,-0.01
06/01/2004,-0.13,-0.07,-0.25,0.13
07/01/2004,0.63,0.18,0.09,0.48
08/01/2004,1.5,1.01,0.96,0.9
09/01/2004,-0.36,1.1,0.57,0.57
10/01/2004,0.35,0.99,0.72,0.94
11/01/2004,0.88,0.32,0.97,1.0
12/01/2004,-0.65,0.33,1.09,0.58
01/01/2005,1.47,0.76,1.37,0.91
02/01/2005,1.16,1.19,1.02,1.29
03/01/2005,-1.11,0.89,0.77,0.91
04/01/2005,-0.71,-0.65,0.15,0.81
05/01/2005,-0.2,-1.02,-0.4,0.49
06/01/2005,0.38,-0.18,0.06,0.64
07/01/2005,-1.13,-0.36,-0.57,0.24
08/01/2005,1.19,0.41,-0.31,0.06
09/01/2005,0.6,0.48,0.06,0.3
10/01/2005,0.38,1.11,0.34,0.31
11/01/2005,-0.17,0.38,0.45,0.08
12/01/2005,-0.64,-0.36,0.19,0.11
01/01/2006,0.3,-0.46,0.82,-0.12
02/01/2006,-1.58,-1.44,-0.6,-0.59
03/01/2006,0.36,-0.46,-0.69,-0.32
04/01/2006,-0.27,-1.02,-1.07,-0.28
05/01/2006,0.44,0.16,-0.48,0.04
06/01/2006,-0.95,-0.42,-0.76,-0.39
07/01/2006,0.15,-0.28,-0.61,-0.06
08/01/2006,0.95,-0.04,0.0,-0.26
09/01/2006,-0.12,0.5,-0.11,-0.43
10/01/2006,0.14,0.49,-0.06,-0.54
11/01/2006,0.27,-0.36,-0.2,-0.5
12/01/2006,0.41,0.12,0.43,-0.32
01/01/2007,-1.41,-0.23,0.23,-0.57
02/01/2007,0.08,-0.64,-0.77,-0.34
03/01/2007,0.05,-0.79,-0.48,-0.42
04/01/2007,-0.42,-0.74,-0.73,-0.57
05/01/2007,0.2,-0.2,-0.57,-0.5
06/01/2007,0.79,0.33,0.01,0.21
07/01/2007,-1.16,0.09,-0.18,-0.04
08/01/2007,-0.35,-0.25,-0.38,-0.64
09/01/2007,-0.3,-1.17,-0.44,-0.65
10/01/2007,0.69,-0.13,-0.12,-0.46
11/01/2007,-1.28,-0.58,-0.45,-0.76
12/01/2007,0.0,-0.14,-1.15,-0.86
01/01/2008,-0.84,-1.14,-0.93,-0.85
02/01/2008,1.16,0.42,-0.2,-0.49
03/01/2008,0.39,0.66,0.25,-0.42
04/01/2008,0.67,1.47,0.16,-0.13
05/01/2008,-0.17,0.25,0.29,-0.2
06/01/2008,0.82,0.54,0.76,-0.14
07/01/2008,1.65,1.0,1.32,0.65
08/01/2008,-0.8,0.99,0.88,0.62
09/01/2008,1.96,1.52,1.34,1.28
10/01/2008,0.34,0.77,1.36,1.18
11/01/2008,0.46,2.48,1.7,1.52
12/01/2008,0.5,0.49,1.57,1.71
01/01/2009,-1.41,-0.04,0.65,1.74
02/01/2009,0.18,-0.46,1.64,1.47
03/01/2009,1.44,0.46,0.6,1.68
04/01/2009,0.91,1.71,0.9,1.97
05/01/2009,-0.24,0.76,0.44,1.48
06/01/2009,0.5,0.42,0.54,1.21
07/01/2009,-0.26,-0.03,0.48,0.61
08/01/2009,1.37,0.9,1.11,1.42
09/01/2009,-0.96,0.41,0.52,0.64
10/01/2009,1.57,1.52,0.94,1.14
11/01/2009,0.37,1.43,1.24,1.21
12/01/2009,0.5,1.78,1.25,1.3
01/01/2010,-0.65,0.12,1.57,1.44
02/01/2010,-0.01,-0.26,0.87,1.38
03/01/2010,-0.25,-0.74,1.11,1.01
04/01/2010,0.98,0.58,0.31,1.14
05/01/2010,0.69,0.81,0.56,1.18
06/01/2010,0.63,0.9,0.72,1.12
07/01/2010,1.55,1.17,1.23,1.55
08/01/2010,0.48,1.33,1.48,1.47
09/01/2010,1.76,1.85,1.84,2.05
10/01/2010,-2.68,0.46,1.35,1.23
11/01/2010,0.01,0.19,1.22,1.27
12/01/2010,-0.55,-2.5,0.93,1.2
01/01/2011,-1.14,-0.84,-0.11,1.21
02/01/2011,0.8,-0.43,-0.21,1.36
03/01/2011,-0.66,-0.46,-2.23,1.28
04/01/2011,0.44,0.31,-0.48,1.21
05/01/2011,0.06,-0.07,-0.36,0.71
06/01/2011,-0.17,0.0,-0.28,0.35
07/01/2011,0.59,0.07,0.11,0.01
08/01/2011,-0.18,-0.1,-0.19,-0.29
09/01/2011,-0.93,-0.26,-0.26,-1.09
10/01/2011,-2.28,-1.72,-1.03,-1.1
11/01/2011,2.01,-0.39,-0.26,-0.48
12/01/2011,1.11,0.92,0.21,-0.13
01/01/2012,-0.78,1.63,-0.23,-0.12
02/01/2012,0.84,0.94,0.34,-0.08
03/01/2012,1.18,0.94,1.27,0.3
04/01/2012,-0.4,0.77,1.67,0.01
05/01/2012,-0.35,-0.1,0.23,-0.1
06/01/2012,-1.66,-1.17,-0.91,-0.45
07/01/2012,-1.84,-1.74,-1.17,-0.94
08/01/2012,-0.22,-2.18,-1.64,-1.21
09/01/2012,0.6,-0.79,-1.58,-0.8
10/01/2012,-0.23,-0.21,-1.81,-0.49
11/01/2012,-0.05,-0.3,-1.88,-1.29
12/01/2012,0.04,-0.66,-1.12,-1.63
01/01/2013,1.02,0.22,-0.22,-1.43
02/01/2013,0.44,0.58,0.13,-1.49
03/01/2013,0.01,0.56,-0.21,-1.82
04/01/2013,1.37,1.47,0.93,-1.29
05/01/2013,1.27,1.53,1.58,-0.23
06/01/2013,-1.03,0.67,0.86,-0.06
07/01/2013,-1.55,-0.33,0.16,0.0
08/01/2013,-2.27,-2.9,-0.58,-0.49
09/01/2013,-0.26,-2.42,-0.6,-0.69
10/01/2013,0.22,-1.35,-1.28,-0.57
11/01/2013,0.32,-0.34,-2.36,-0.54
12/01/2013,-0.53,-0.2,-2.08,-0.64
01/01/2014,-1.25,-0.6,-1.96,-1.02
02/01/2014,-1.1,-2.32,-1.59,-1.23
03/01/2014,-1.68,-2.86,-1.78,-1.52
04/01/2014,0.61,-1.09,-1.22,-2.24
05/01/2014,-2.83,-1.57,-2.51,-3.15
06/01/2014,0.79,-0.09,-1.05,-1.85
07/01/2014,-0.36,-0.5,-0.84,-1.45
08/01/2014,0.61,0.57,-0.43,-0.95
09/01/2014,0.01,0.04,-0.15,-0.85
10/01/2014,1.57,1.26,0.34,-0.24
11/01/2014,-0.28,1.61,1.02,-0.4
12/01/2014,0.02,1.31,0.68,-0.31
01/01/2015,0.22,-0.26,1.08,-0.18
02/01/2015,-0.29,-0.43,0.92,-0.06
03/01/2015,-0.86,-0.92,0.57,0.04
04/01/2015,-0.24,-1.42,-1.14,-0.32
05/01/2015,1.13,0.38,0.08,0.77
06/01/2015,-0.23,0.3,-0.07,0.31
07/01/2015,1.56,1.0,0.58,0.87
08/01/2015,-1.44,0.04,0.21,0.44
09/01/2015,-1.22,-0.11,0.09,0.24
10/01/2015,-0.35,-1.93,0.0,-0.52
11/01/2015,2.18,0.85,0.3,0.23
12/01/2015,1.89,2.26,1.15,0.76
01/01/2016,0.07,2.3,0.4,0.77
02/01/2016,-1.03,1.04,1.27,0.69
03/01/2016,-0.42,-1.07,1.45,0.74
04/01/2016,0.02,-1.16,1.51,0.88
05/01/2016,0.31,-0.05,0.32,0.35
06/01/2016,-0.93,-0.38,-0.93,0.14
07/01/2016,1.12,0.14,-0.24,-0.01
08/01/2016,0.39,0.17,0.03,0.42
09/01/2016,0.59,0.96,0.25,0.75
10/01/2016,0.3,0.48,0.32,0.94
11/01/2016,-1.26,-0.25,0.02,0.16
12/01/2016,-0.42,-0.84,0.47,-0.41
01/01/2017,0.06,-1.0,-0.15,-0.45
02/01/2017,-0.8,-1.17,-0.99,-0.39
03/01/2017,0.73,-0.08,-0.81,-0.15
04/01/2017,1.11,1.02,-0.08,0.23
05/01/2017,-0.24,0.6,0.06,0.01
06/01/2017,1.64,1.21,1.29,1.04
07/01/2017,-0.1,0.8,1.0,0.67
08/01/2017,-0.78,0.75,0.9,0.4
09/01/2017,-1.46,-1.24,0.42,0.03
10/01/2017,0.97,-0.45,0.43,0.28
11/01/2017,-1.65,-0.88,0.37,0.28
12/01/2017,-3.04,-0.41,-1.36,0.18
01/01/2018,0.09,-1.8,-1.58,0.18
02/01/2018,1.1,-0.03,-0.74,0.57
03/01/2018,0.29,0.83,0.17,0.47
04/01/2018,-2.85,-0.99,-1.84,-0.54
05/01/2018,-1.35,-1.99,-1.88,-0.67
06/01/2018,-1.04,-2.11,-1.78,-1.92
07/01/2018,-0.31,-1.36,-1.57,-1.84
08/01/2018,1.12,-0.16,-1.3,-1.38
09/01/2018,-0.31,0.35,-1.33,-1.15
10/01/2018,0.94,1.04,-0.47,-1.2
11/01/2018,-0.38,0.23,-0.1,-1.17
12/01/2018,1.25,1.15,0.84,-0.65
01/01/2019,0.33,0.5,1.26,-0.66
02/01/2019,0.42,1.12,0.9,-0.83
03/01/2019,0.57,0.55,1.22,-0.76
04/01/2019,1.49,1.92,1.39,0.33
05/01/2019,1.09,1.61,1.87,1.02
06/01/2019,0.65,1.28,1.57,1.42
07/01/2019,0.36,0.86,1.33,1.49
08/01/2019,-0.02,0.42,1.32,1.34
09/01/2019,1.23,0.62,1.4,1.68
10/01/2019,-0.05,0.41,1.0,1.41
11/01/2019,-0.17,0.66,0.55,1.56
12/01/2019,0.43,-0.31,0.34,1.48
01/01/2020,0.49,0.13,0.36,1.58
02/01/2020,-0.35,0.02,0.44,1.42
03/01/2020,1.44,0.85,0.26,1.6
04/01/2020,-0.5,0.12,0.04,1.07
05/01/2020,0.1,0.26,0.13,0.44
06/01/2020,0.32,-0.02,0.2,0.28
07/01/2020,0.44,0.27,0.24,0.31
08/01/2020,-1.3,-0.31,-0.13,-0.02
09/01/2020,1.08,0.02,-0.11,-0.06
10/01/2020,-1.12,-0.85,-0.36,-0.31
11/01/2020,0.8,0.35,-0.18,-0.11
12/01/2020,-0.04,-0.69,-0.39,-0.19
01/01/2021,0.73,0.58,-0.56,-0.17
02/01/2021,-1.81,-0.68,-0.23,-0.27
03/01/2021,1.6,0.77,-0.07,-0.22
04/01/2021,0.09,0.42,0.57,-0.12
05/01/2021,-0.1,0.47,0.08,-0.13
06/01/2021,1.87,1.11,1.44,0.7
07/01/2021,-0.17,0.99,1.02,0.53
08/01/2021,-1.23,0.82,0.87,0.59
09/01/2021,-0.99,-1.41,0.24,0.13
10/01/2021,0.52,-0.98,0.39,0.53
11/01/2021,-1.17,-1.37,0.3,0.23
12/01/2021,-0.12,-0.39,-1.49,0.25
01/01/2022,-0.48,-1.04,-1.84,0.08
02/01/2022,-0.61,-1.16,-1.87,0.18
03/01/2022,0.92,-0.07,-0.45,-0.01
04/01/2022,-0.96,-0.86,-1.36,-0.37
05/01/2022,-0.62,-0.62,-1.18,-0.41
06/01/2022,-0.62,-1.05,-1.28,-1.69
07/01/2022,-0.12,-0.77,-1.02,-1.54
08/01/2022,-1.0,-1.24,-1.4,-1.86
09/01/2022,-1.22,-1.32,-1.82,-1.83
10/01/2022,-0.66,-1.87,-2.05,-2.34
11/01/2022,1.18,-1.0,-1.45,-1.92
12/01/2022,-0.05,-0.02,-1.19,-1.98
01/01/2023,1.97,1.35,-0.63,-1.56
02/01/2023,1.3,1.86,0.77,-0.98
03/01/2023,-0.08,1.76,1.15,-1.23
