0,1,2,3
-99.0,2,0.68,2.17
-2.7,2,0.68,4.35
-2.3,1,0.34,6.52
-2.2,2,0.68,8.7
-2.1,2,0.68,10.87
-2.0,1,0.34,13.04
-1.9,5,1.71,15.22
-1.8,2,0.68,17.39
-1.7,4,1.37,19.57
-1.6,5,1.71,21.74
-1.5,6,2.05,23.91
-1.4,3,1.02,26.09
-1.3,6,2.05,28.26
-1.2,2,0.68,30.43
-1.1,5,1.71,32.61
-1.0,6,2.05,34.78
-0.9,6,2.05,36.96
-0.8,7,2.39,39.13
-0.7,8,2.73,41.3
-0.6,7,2.39,43.48
-0.5,5,1.71,45.65
-0.4,15,5.12,47.83
-0.3,12,4.1,50.0
-0.2,8,2.73,52.17
-0.1,17,5.8,54.35
0.0,10,3.41,56.52
0.1,6,2.05,58.7
0.2,15,5.12,60.87
0.3,13,4.44,63.04
0.4,10,3.41,65.22
0.5,10,3.41,67.39
0.6,20,6.83,69.57
0.7,7,2.39,71.74
0.8,4,1.37,73.91
0.9,6,2.05,76.09
1.0,10,3.41,78.26
1.1,5,1.71,80.43
1.2,5,1.71,82.61
1.3,5,1.71,84.78
1.4,6,2.05,86.96
1.5,4,1.37,89.13
1.6,3,1.02,91.3
1.7,5,1.71,93.48
1.8,4,1.37,95.65
1.9,4,1.37,97.83
2.1,2,0.68,100.0
