0,1,2,3,4,5,6
12/01/2000,11/01/2001,11,-2.03,-12.29,-1.12,-1.11
03/01/2004,11/01/2004,8,-1.54,-8.08,-1.01,-0.99
05/01/2005,09/01/2006,16,-1.83,-16.34,-1.02,-1.17
05/01/2007,03/01/2008,10,-2.21,-11.47,-1.15,-0.96
10/01/2008,09/01/2009,11,-1.31,-8.22,-0.75,-0.82
09/01/2010,04/01/2011,7,-2.59,-12.69,-1.81,-1.98
06/01/2012,05/01/2013,11,-2.19,-13.22,-1.2,-1.2
12/01/2014,06/01/2015,6,-1.56,-6.13,-1.02,-1.05
02/01/2017,04/01/2017,2,-1.13,-1.75,-0.87,-0.87
11/01/2017,04/01/2018,5,-1.2,-3.89,-0.78,-1.07
11/01/2022,01/01/2023,2,-1.09,-1.68,-0.84,-0.84
04/01/2024,05/01/2024,1,-1.66,-1.66,-1.66,-1.66
