0,1,2,3,4,5,6
01/01/2003,05/01/2003,4,-1.57,-3.66,-0.91,-1.0
09/01/2007,12/01/2007,3,-1.66,-4.17,-1.39,-1.58
07/01/2012,02/01/2013,7,-2.95,-10.45,-1.49,-1.21
08/01/2013,06/01/2014,10,-2.76,-12.07,-1.21,-1.02
03/01/2016,07/01/2016,4,-1.96,-7.02,-1.75,-1.84
02/01/2017,04/01/2017,2,-1.84,-2.99,-1.49,-1.49
01/01/2018,03/01/2018,2,-1.65,-1.98,-0.99,-0.99
05/01/2018,10/01/2018,5,-1.76,-6.18,-1.24,-1.1
08/01/2022,03/01/2023,7,-1.52,-5.59,-0.8,-0.66
05/01/2023,08/01/2023,3,-2.27,-5.08,-1.69,-2.27
11/01/2023,01/01/2024,2,-2.12,-2.57,-1.29,-1.29
