0,1,2,3
-2.7,1,0.34,1.96
-2.6,1,0.34,3.92
-2.5,1,0.34,5.88
-2.2,3,1.02,7.84
-2.1,1,0.34,9.8
-2.0,2,0.68,11.76
-1.9,4,1.37,13.73
-1.8,2,0.68,15.69
-1.7,2,0.68,17.65
-1.6,3,1.02,19.61
-1.5,3,1.02,21.57
-1.4,3,1.02,23.53
-1.3,7,2.39,25.49
-1.2,8,2.73,27.45
-1.1,4,1.37,29.41
-1.0,8,2.73,31.37
-0.9,7,2.39,33.33
-0.8,7,2.39,35.29
-0.7,8,2.73,37.25
-0.6,4,1.37,39.22
-0.5,8,2.73,41.18
-0.4,10,3.41,43.14
-0.3,14,4.78,45.1
-0.2,14,4.78,47.06
-0.1,7,2.39,49.02
0.0,13,4.44,50.98
0.1,13,4.44,52.94
0.2,13,4.44,54.9
0.3,9,3.07,56.86
0.4,12,4.1,58.82
0.5,12,4.1,60.78
0.6,16,5.46,62.75
0.7,12,4.1,64.71
0.8,6,2.05,66.67
0.9,14,4.78,68.63
1.0,5,1.71,70.59
1.1,6,2.05,72.55
1.2,5,1.71,74.51
1.3,3,1.02,76.47
1.4,3,1.02,78.43
1.5,4,1.37,80.39
1.6,3,1.02,82.35
1.7,2,0.68,84.31
1.8,2,0.68,86.27
1.9,1,0.34,88.24
2.1,1,0.34,90.2
2.2,1,0.34,92.16
2.3,1,0.34,94.12
2.6,2,0.68,96.08
2.7,1,0.34,98.04
3.2,1,0.34,100.0
