0,1,2,3
-3.0,1,0.34,2
-2.5,1,0.34,4
-2.4,1,0.34,6
-2.3,1,0.34,8
-2.2,1,0.34,10
-2.1,1,0.34,12
-2.0,1,0.34,14
-1.9,3,1.02,16
-1.8,5,1.71,18
-1.7,4,1.37,20
-1.6,1,0.34,22
-1.5,8,2.73,24
-1.4,1,0.34,26
-1.3,4,1.37,28
-1.2,8,2.73,30
-1.1,5,1.71,32
-1.0,3,1.02,34
-0.9,7,2.39,36
-0.8,2,0.68,38
-0.7,10,3.41,40
-0.6,15,5.12,42
-0.5,12,4.1,44
-0.4,6,2.05,46
-0.3,8,2.73,48
-0.2,15,5.12,50
-0.1,19,6.48,52
0.0,12,4.1,54
0.1,11,3.75,56
0.2,9,3.07,58
0.3,10,3.41,60
0.4,14,4.78,62
0.5,12,4.1,64
0.6,9,3.07,66
0.7,4,1.37,68
0.8,12,4.1,70
0.9,8,2.73,72
1.0,6,2.05,74
1.1,5,1.71,76
1.2,2,0.68,78
1.3,9,3.07,80
1.4,4,1.37,82
1.5,3,1.02,84
1.6,2,0.68,86
1.7,4,1.37,88
1.8,6,2.05,90
1.9,2,0.68,92
2.0,1,0.34,94
2.1,1,0.34,96
2.2,3,1.02,98
2.3,1,0.34,100
