0,1,2,3,4
01/01/2000,-0.59,-99.0,-99.0,-99.0
02/01/2000,1.35,-99.0,-99.0,-99.0
03/01/2000,0.82,0.91,-99.0,-99.0
04/01/2000,-1.02,0.3,-99.0,-99.0
05/01/2000,-0.66,-0.7,-99.0,-99.0
06/01/2000,0.86,-0.32,0.07,-99.0
07/01/2000,-0.47,-0.16,-0.04,-99.0
08/01/2000,0.27,0.16,-0.34,-99.0
09/01/2000,-0.23,-0.44,-0.59,-99.0
10/01/2000,0.02,-0.15,-0.31,-99.0
11/01/2000,-0.07,-0.46,-0.16,-99.0
12/01/2000,-1.87,-0.77,-0.81,-0.57
01/01/2001,1.33,0.12,-0.19,-0.22
02/01/2001,1.29,1.22,0.18,-0.2
03/01/2001,-0.69,1.22,0.24,-0.48
04/01/2001,-0.29,-0.02,-0.04,-0.38
05/01/2001,0.78,-0.04,0.43,0.05
06/01/2001,0.28,0.27,0.68,-0.14
07/01/2001,-0.25,0.22,0.13,-0.06
08/01/2001,0.44,0.02,-0.06,-0.05
09/01/2001,-0.06,-0.14,0.01,0.02
10/01/2001,0.65,0.31,0.28,0.16
11/01/2001,0.45,0.28,0.12,0.26
12/01/2001,-0.88,0.22,-0.09,0.34
01/01/2002,1.18,0.47,0.44,0.3
02/01/2002,-0.49,0.01,0.18,0.01
03/01/2002,-1.5,-0.31,-0.07,-0.08
04/01/2002,0.68,-0.37,0.0,0.2
05/01/2002,1.75,1.04,0.94,0.51
06/01/2002,-0.7,0.89,0.63,0.26
07/01/2002,-0.22,0.39,0.14,0.26
08/01/2002,-0.05,-0.82,0.16,0.12
09/01/2002,-1.18,-0.85,0.05,-0.06
10/01/2002,0.15,-0.65,-0.16,-0.18
11/01/2002,-1.83,-1.48,-1.31,-0.47
12/01/2002,-0.82,-1.06,-1.3,-0.44
01/01/2003,-0.88,-2.0,-1.69,-0.85
02/01/2003,0.04,-1.53,-2.0,-0.72
03/01/2003,-0.19,-0.83,-1.48,-0.59
04/01/2003,-0.11,-0.46,-1.79,-0.99
05/01/2003,-0.08,-0.33,-1.05,-1.54
06/01/2003,0.1,-0.16,-0.52,-1.3
07/01/2003,-1.28,-0.64,-0.71,-1.42
08/01/2003,0.64,-0.39,-0.51,-1.43
09/01/2003,0.53,-0.08,-0.24,-0.81
10/01/2003,-1.16,0.14,-0.47,-1.11
11/01/2003,0.27,-0.22,-0.41,-0.87
12/01/2003,0.84,-0.25,-0.26,-0.6
01/01/2004,-0.57,0.14,0.09,-0.6
02/01/2004,-1.24,-0.72,-0.56,-0.69
03/01/2004,0.4,-0.84,-0.8,-0.62
04/01/2004,-0.59,-0.98,-0.74,-0.86
05/01/2004,-0.48,-0.6,-1.0,-0.82
06/01/2004,-1.8,-1.41,-1.6,-1.24
07/01/2004,-0.16,-1.08,-1.25,-0.86
08/01/2004,1.84,0.42,-0.09,-0.44
09/01/2004,-0.9,0.58,-0.43,-0.73
10/01/2004,0.74,1.04,-0.04,-0.37
11/01/2004,1.29,0.42,0.45,-0.12
12/01/2004,-0.01,1.06,0.92,-0.24
01/01/2005,1.84,1.67,1.8,0.26
02/01/2005,0.77,1.92,1.2,0.5
03/01/2005,-1.84,1.0,1.45,0.26
04/01/2005,-0.64,-1.13,0.69,0.23
05/01/2005,-1.62,-2.04,-0.65,0.03
06/01/2005,-0.94,-1.62,-0.8,0.13
07/01/2005,-1.5,-1.94,-1.92,-0.1
08/01/2005,0.49,-1.16,-2.03,-0.81
09/01/2005,-0.08,-0.59,-1.51,-0.52
10/01/2005,-0.16,-0.01,-1.38,-0.77
11/01/2005,-0.27,-0.54,-1.06,-1.18
12/01/2005,-0.55,-0.67,-0.89,-1.23
01/01/2006,0.82,-0.09,-0.17,-1.66
02/01/2006,-1.91,-0.74,-0.85,-1.94
03/01/2006,0.68,0.18,-0.48,-1.61
04/01/2006,-0.72,-0.99,-0.94,-1.81
05/01/2006,-1.81,-1.11,-1.5,-1.57
06/01/2006,0.21,-1.02,-0.81,-1.23
07/01/2006,-0.48,-0.87,-1.1,-0.92
08/01/2006,-0.05,-0.47,-1.02,-1.34
09/01/2006,-0.13,-0.58,-1.15,-1.18
10/01/2006,-0.46,-0.49,-1.07,-1.29
11/01/2006,0.94,-0.08,-0.38,-1.05
12/01/2006,0.02,0.13,-0.48,-0.95
01/01/2007,0.5,0.62,-0.16,-1.07
02/01/2007,0.59,0.45,0.07,-0.74
03/01/2007,0.1,0.43,0.32,-0.9
04/01/2007,-0.03,0.05,0.43,-0.81
05/01/2007,-0.53,-0.42,-0.29,-0.47
06/01/2007,0.31,-0.2,-0.05,-0.45
07/01/2007,-1.19,-0.69,-0.53,-0.53
08/01/2007,0.63,-0.25,-0.46,-0.42
09/01/2007,-0.64,-0.66,-0.65,-0.46
10/01/2007,-0.03,-0.1,-0.67,-0.39
11/01/2007,-0.06,-0.74,-0.57,-0.63
12/01/2007,0.76,0.1,-0.55,-0.48
01/01/2008,0.56,0.4,0.02,-0.5
02/01/2008,1.66,1.92,0.38,-0.19
03/01/2008,0.49,1.49,1.04,-0.13
04/01/2008,0.59,1.45,1.36,0.04
05/01/2008,-0.62,0.12,0.94,0.03
06/01/2008,1.14,0.58,1.04,0.27
07/01/2008,2.15,1.62,1.79,1.35
08/01/2008,-0.65,1.93,1.42,1.25
09/01/2008,2.16,2.28,2.01,1.99
10/01/2008,-0.19,1.17,1.91,2.05
11/01/2008,-0.77,1.57,2.03,2.05
12/01/2008,0.96,-0.17,1.99,2.09
01/01/2009,-3.01,-0.62,0.77,1.94
02/01/2009,0.43,-0.07,1.34,1.67
03/01/2009,1.53,0.48,0.11,1.94
04/01/2009,1.36,1.96,1.2,2.34
05/01/2009,0.39,1.5,1.39,2.2
06/01/2009,-0.54,0.65,0.69,1.78
07/01/2009,-0.4,-0.38,0.57,0.75
08/01/2009,1.19,0.09,1.0,1.38
09/01/2009,0.4,0.48,0.67,0.52
10/01/2009,2.02,1.61,0.82,1.09
11/01/2009,0.87,1.64,0.95,1.37
12/01/2009,0.79,1.98,1.33,1.36
01/01/2010,0.19,0.75,1.83,1.54
02/01/2010,0.05,0.34,1.55,1.46
03/01/2010,-0.46,-0.44,1.52,1.23
04/01/2010,1.12,0.7,1.02,1.2
05/01/2010,0.6,0.82,0.84,1.09
06/01/2010,0.92,1.2,0.87,1.4
07/01/2010,1.78,1.59,1.5,1.97
08/01/2010,-0.15,1.63,1.56,1.93
09/01/2010,1.79,1.9,2.05,2.19
10/01/2010,-1.53,0.68,1.59,1.66
11/01/2010,-0.61,0.76,1.43,1.5
12/01/2010,-0.58,-1.74,1.17,1.36
01/01/2011,-1.07,-1.35,-0.02,1.27
02/01/2011,0.4,-1.08,0.23,1.29
03/01/2011,-1.47,-1.38,-2.39,1.27
04/01/2011,-0.03,-0.72,-1.67,0.95
05/01/2011,-0.08,-0.65,-1.2,0.67
06/01/2011,-0.56,-0.43,-0.95,0.26
07/01/2011,-1.21,-0.94,-1.04,-0.79
08/01/2011,-1.31,-2.08,-1.74,-1.26
09/01/2011,-1.48,-2.3,-1.7,-2.38
10/01/2011,-1.48,-2.36,-2.2,-2.47
11/01/2011,1.65,-0.52,-1.57,-1.85
12/01/2011,1.73,1.11,-0.88,-1.33
01/01/2012,-1.37,1.4,-0.75,-1.4
02/01/2012,-0.12,0.45,-0.27,-1.43
03/01/2012,-0.46,-1.28,0.27,-1.37
04/01/2012,0.21,-0.36,0.86,-1.43
05/01/2012,-2.48,-1.16,-0.94,-1.67
06/01/2012,-1.05,-1.33,-1.72,-1.78
07/01/2012,-0.56,-1.77,-1.43,-1.47
08/01/2012,-0.24,-1.35,-1.66,-1.51
09/01/2012,0.1,-0.6,-1.35,-0.99
10/01/2012,0.5,-0.04,-1.31,-0.64
11/01/2012,-0.31,-0.03,-0.87,-1.18
12/01/2012,-0.91,-0.3,-0.72,-1.68
01/01/2013,1.0,-0.08,-0.2,-1.34
02/01/2013,0.5,0.42,0.1,-1.15
03/01/2013,-0.08,0.66,0.14,-1.16
04/01/2013,1.76,1.75,1.31,-0.5
05/01/2013,2.11,2.25,2.36,0.65
06/01/2013,-0.09,1.89,1.86,0.8
07/01/2013,-0.7,0.63,1.15,0.73
08/01/2013,-1.24,-1.41,0.84,0.65
09/01/2013,0.12,-1.09,0.75,0.6
10/01/2013,0.14,-0.63,0.06,0.55
11/01/2013,0.31,0.03,-0.86,0.67
12/01/2013,-0.39,-0.08,-0.97,0.73
01/01/2014,-0.88,-0.54,-1.0,0.46
02/01/2014,-0.28,-1.52,-0.62,0.36
03/01/2014,-1.53,-1.93,-1.21,0.21
04/01/2014,0.41,-0.62,-1.03,-0.46
05/01/2014,-0.1,-0.35,-1.06,-1.21
06/01/2014,-0.23,-0.05,-0.75,-1.24
07/01/2014,0.05,-0.24,-0.47,-0.91
08/01/2014,1.13,0.43,0.05,-0.35
09/01/2014,1.08,1.0,0.63,0.05
10/01/2014,1.74,1.79,1.05,0.49
11/01/2014,-0.54,1.47,1.05,0.38
12/01/2014,-0.59,0.76,1.14,0.37
01/01/2015,0.16,-0.71,1.42,0.48
