0,1,2,3,4,5,6
08/01/2002,10/01/2002,2,-1.92,-2.57,-1.29,-1.29
01/01/2003,06/01/2003,5,-2.05,-5.24,-1.05,-0.9
09/01/2003,11/01/2003,2,-2.66,-4.39,-2.19,-2.19
11/01/2004,02/01/2005,3,-2.25,-4.6,-1.53,-1.87
07/01/2006,09/01/2006,2,-1.94,-2.27,-1.14,-1.14
02/01/2011,06/01/2011,4,-1.7,-4.45,-1.11,-1.2
11/01/2011,12/01/2011,1,-1.64,-1.64,-1.64,-1.64
06/01/2012,10/01/2012,4,-1.77,-3.48,-0.87,-0.83
08/01/2013,08/01/2014,12,-2.28,-14.54,-1.21,-1.29
07/01/2017,08/01/2018,13,-2.66,-16.16,-1.24,-1.31
10/01/2020,01/01/2021,3,-1.54,-2.61,-0.87,-0.65
09/01/2022,01/01/2023,4,-1.7,-4.41,-1.1,-1.18
