0,1,2,3
-99.0,5,1.71,2.13
-2.3,2,0.68,4.26
-2.2,1,0.34,6.38
-2.1,4,1.37,8.51
-2.0,1,0.34,10.64
-1.9,3,1.02,12.77
-1.8,2,0.68,14.89
-1.7,4,1.37,17.02
-1.6,6,2.05,19.15
-1.5,5,1.71,21.28
-1.4,6,2.05,23.4
-1.3,2,0.68,25.53
-1.2,3,1.02,27.66
-1.1,5,1.71,29.79
-1.0,8,2.73,31.91
-0.9,11,3.75,34.04
-0.8,4,1.37,36.17
-0.7,7,2.39,38.3
-0.6,12,4.1,40.43
-0.5,10,3.41,42.55
-0.4,8,2.73,44.68
-0.3,10,3.41,46.81
-0.2,8,2.73,48.94
-0.1,15,5.12,51.06
0.0,12,4.1,53.19
0.1,8,2.73,55.32
0.2,9,3.07,57.45
0.3,7,2.39,59.57
0.4,17,5.8,61.7
0.5,9,3.07,63.83
0.6,10,3.41,65.96
0.7,6,2.05,68.09
0.8,7,2.39,70.21
0.9,11,3.75,72.34
1.0,9,3.07,74.47
1.1,10,3.41,76.6
1.2,10,3.41,78.72
1.3,4,1.37,80.85
1.4,5,1.71,82.98
1.5,5,1.71,85.11
1.6,1,0.34,87.23
1.8,1,0.34,89.36
1.9,4,1.37,91.49
2.0,1,0.34,93.62
2.1,3,1.02,95.74
2.2,1,0.34,97.87
2.5,1,0.34,100.0
