0,1,2,3,4,5,6
12/01/2000,01/01/2002,13,-2.47,-20.66,-1.59,-1.47
11/01/2005,01/01/2007,14,-2.44,-22.49,-1.61,-1.81
08/01/2007,03/01/2008,7,-1.23,-7.07,-1.01,-1.06
03/01/2009,07/01/2009,4,-1.39,-4.14,-1.04,-1.09
10/01/2010,06/01/2011,8,-2.09,-11.67,-1.46,-1.67
11/01/2012,08/01/2013,9,-1.72,-8.29,-0.92,-1.11
09/01/2022,09/01/2023,12,-1.36,-8.74,-0.73,-0.66
