0,1,2,3,4,5,6
06/01/2000,02/01/2001,8,-1.69,-8.66,-1.08,-1.12
01/01/2002,03/01/2004,26,-2.34,-34.3,-1.32,-1.37
05/01/2006,09/01/2006,4,-1.39,-3.85,-0.96,-1.15
03/01/2011,02/01/2012,11,-1.65,-7.72,-0.7,-0.66
08/01/2012,04/01/2013,8,-1.95,-10.35,-1.29,-1.3
08/01/2013,07/01/2014,11,-1.61,-10.82,-0.98,-1.14
04/01/2015,07/01/2015,3,-1.72,-2.29,-0.76,-0.37
04/01/2018,11/01/2018,7,-2.92,-14.14,-2.02,-2.67
02/01/2024,05/01/2024,3,-1.44,-2.23,-0.74,-0.57
