0,1,2,3
-99.0,2,0.68,2.04
-2.4,3,1.02,4.08
-2.2,1,0.34,6.12
-2.1,1,0.34,8.16
-2.0,1,0.34,10.2
-1.9,1,0.34,12.24
-1.8,3,1.02,14.29
-1.7,5,1.71,16.33
-1.6,5,1.71,18.37
-1.5,2,0.68,20.41
-1.4,3,1.02,22.45
-1.3,7,2.39,24.49
-1.2,6,2.05,26.53
-1.1,5,1.71,28.57
-1.0,8,2.73,30.61
-0.9,10,3.41,32.65
-0.8,7,2.39,34.69
-0.7,6,2.05,36.73
-0.6,9,3.07,38.78
-0.5,15,5.12,40.82
-0.4,8,2.73,42.86
-0.3,12,4.1,44.9
-0.2,12,4.1,46.94
-0.1,10,3.41,48.98
0.0,10,3.41,51.02
0.1,15,5.12,53.06
0.2,14,4.78,55.1
0.3,9,3.07,57.14
0.4,10,3.41,59.18
0.5,8,2.73,61.22
0.6,12,4.1,63.27
0.7,9,3.07,65.31
0.8,8,2.73,67.35
0.9,11,3.75,69.39
1.0,5,1.71,71.43
1.1,7,2.39,73.47
1.2,5,1.71,75.51
1.3,3,1.02,77.55
1.4,4,1.37,79.59
1.5,2,0.68,81.63
1.6,3,1.02,83.67
1.7,3,1.02,85.71
1.8,2,0.68,87.76
2.0,2,0.68,89.8
2.1,2,0.68,91.84
2.3,3,1.02,93.88
2.4,1,0.34,95.92
2.6,2,0.68,97.96
2.9,1,0.34,100.0
