location,SPI,frequency
"Albany, Gentry County, MO",-0.8,4.0
"Auxvasse, Audrain County, MO",-0.8,3.5294117647058822
"Brunswick, Carroll County, MO",-0.8,3.823529411764706
"Cardwell, Dunklin County, MO",-0.8,3.111111111111111
"Charleston, Mississippi County, MO",-0.8,4.0625
"Clarkton, Dunklin County, MO",-0.8,3.875
"Columbia-Sanborn Field, Boone County, MO",-0.8,3.8823529411764706
"Columbia-South Farms, Boone County, MO",-0.8,3.5555555555555554
"Cook Station, Crawford County, MO",-0.8,3.7222222222222223
"Corning, Atchison County, MO",-0.8,4.176470588235294
"Delta, Cape Girardeau County, MO",-0.8,4.1875
"Glennonville, Dunklin County, MO",-0.8,3.6666666666666665
"Hayward, Pemiscot County, MO",-0.8,3.263157894736842
"Lamar, Barton County, MO",-0.8,3.2777777777777777
"Linneus, Linn County, MO",-0.8,3.9411764705882355
"Monroe City, Monroe County, MO",-0.8,3.0526315789473686
"Novelty, Knox County, MO",-0.8,3.5555555555555554
"Portageville, Pemiscot County, MO",-0.8,4.571428571428571
"St. Joseph, Buchanan County, MO",-0.8,4.117647058823529
