location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.2,37,38,1
"Albany, Gentry County, MO",-2.2,219,223,4
"Auxvasse, Audrain County, MO",-2.2,280,281,1
"Brunswick, Carroll County, MO",-2.2,37,38,1
"Brunswick, Carroll County, MO",-2.2,134,135,1
"Brunswick, Carroll County, MO",-2.2,166,167,1
"Brunswick, Carroll County, MO",-2.2,172,173,1
"Brunswick, Carroll County, MO",-2.2,282,283,1
"Cardwell, Dunklin County, MO",-2.2,91,92,1
"Cardwell, Dunklin County, MO",-2.2,132,133,1
"Charleston, Mississippi County, MO",-2.2,16,17,1
"Charleston, Mississippi County, MO",-2.2,56,57,1
"Charleston, Mississippi County, MO",-2.2,150,153,3
"Clarkton, Dunklin County, MO",-2.2,91,92,1
"Clarkton, Dunklin County, MO",-2.2,132,133,1
"Columbia-Sanborn Field, Boone County, MO",-2.2,153,154,1
"Columbia-Sanborn Field, Boone County, MO",-2.2,197,198,1
"Columbia-South Farms, Boone County, MO",-2.2,153,154,1
"Columbia-South Farms, Boone County, MO",-2.2,197,198,1
"Cook Station, Crawford County, MO",-2.2,149,152,3
"Cook Station, Crawford County, MO",-2.2,214,217,3
"Corning, Atchison County, MO",-2.2,170,173,3
"Corning, Atchison County, MO",-2.2,219,223,4
"Delta, Cape Girardeau County, MO",-2.2,150,151,1
"Delta, Cape Girardeau County, MO",-2.2,215,217,2
"Glennonville, Dunklin County, MO",-2.2,132,133,1
"Hayward, Pemiscot County, MO",-2.2,20,21,1
"Hayward, Pemiscot County, MO",-2.2,90,92,2
"Hayward, Pemiscot County, MO",-2.2,130,133,3
"Lamar, Barton County, MO",-2.2,36,37,1
"Lamar, Barton County, MO",-2.2,73,75,2
"Lamar, Barton County, MO",-2.2,171,173,2
"Linneus, Linn County, MO",-2.2,37,39,2
"Linneus, Linn County, MO",-2.2,166,168,2
"Linneus, Linn County, MO",-2.2,219,220,1
"Monroe City, Monroe County, MO",-2.2,134,135,1
"Monroe City, Monroe County, MO",-2.2,141,142,1
"Novelty, Knox County, MO",-2.2,36,38,2
"Novelty, Knox County, MO",-2.2,134,135,1
"Novelty, Knox County, MO",-2.2,284,285,1
"Portageville, Pemiscot County, MO",-2.2,16,17,1
"Portageville, Pemiscot County, MO",-2.2,90,92,2
"Portageville, Pemiscot County, MO",-2.2,149,153,4
"St. Joseph, Buchanan County, MO",-2.2,26,27,1
"St. Joseph, Buchanan County, MO",-2.2,34,36,2
"St. Joseph, Buchanan County, MO",-2.2,37,38,1
"St. Joseph, Buchanan County, MO",-2.2,152,154,2
"St. Joseph, Buchanan County, MO",-2.2,155,156,1
"St. Joseph, Buchanan County, MO",-2.2,219,223,4
