location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.8,34,35,1
"Albany, Gentry County, MO",-1.8,37,39,2
"Albany, Gentry County, MO",-1.8,153,154,1
"Albany, Gentry County, MO",-1.8,219,223,4
"Auxvasse, Audrain County, MO",-1.8,66,67,1
"Auxvasse, Audrain County, MO",-1.8,153,154,1
"Auxvasse, Audrain County, MO",-1.8,183,184,1
"Auxvasse, Audrain County, MO",-1.8,197,198,1
"Auxvasse, Audrain County, MO",-1.8,280,282,2
"Brunswick, Carroll County, MO",-1.8,37,38,1
"Brunswick, Carroll County, MO",-1.8,134,135,1
"Brunswick, Carroll County, MO",-1.8,153,155,2
"Brunswick, Carroll County, MO",-1.8,166,169,3
"Brunswick, Carroll County, MO",-1.8,172,173,1
"Brunswick, Carroll County, MO",-1.8,219,221,2
"Brunswick, Carroll County, MO",-1.8,264,266,2
"Brunswick, Carroll County, MO",-1.8,272,274,2
"Brunswick, Carroll County, MO",-1.8,282,285,3
"Cardwell, Dunklin County, MO",-1.8,11,12,1
"Cardwell, Dunklin County, MO",-1.8,16,17,1
"Cardwell, Dunklin County, MO",-1.8,19,21,2
"Cardwell, Dunklin County, MO",-1.8,73,77,4
"Cardwell, Dunklin County, MO",-1.8,90,92,2
"Cardwell, Dunklin County, MO",-1.8,132,133,1
"Cardwell, Dunklin County, MO",-1.8,149,151,2
"Charleston, Mississippi County, MO",-1.8,15,18,3
"Charleston, Mississippi County, MO",-1.8,54,55,1
"Charleston, Mississippi County, MO",-1.8,56,57,1
"Charleston, Mississippi County, MO",-1.8,106,107,1
"Charleston, Mississippi County, MO",-1.8,149,153,4
"Charleston, Mississippi County, MO",-1.8,215,216,1
"Charleston, Mississippi County, MO",-1.8,274,275,1
"Clarkton, Dunklin County, MO",-1.8,19,20,1
"Clarkton, Dunklin County, MO",-1.8,64,65,1
"Clarkton, Dunklin County, MO",-1.8,90,93,3
"Clarkton, Dunklin County, MO",-1.8,129,133,4
"Clarkton, Dunklin County, MO",-1.8,149,153,4
"Columbia-Sanborn Field, Boone County, MO",-1.8,76,77,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,153,156,3
"Columbia-Sanborn Field, Boone County, MO",-1.8,197,198,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,206,207,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,280,282,2
"Columbia-Sanborn Field, Boone County, MO",-1.8,284,285,1
"Columbia-Sanborn Field, Boone County, MO",-1.8,289,290,1
"Columbia-South Farms, Boone County, MO",-1.8,153,156,3
"Columbia-South Farms, Boone County, MO",-1.8,170,171,1
"Columbia-South Farms, Boone County, MO",-1.8,197,198,1
"Columbia-South Farms, Boone County, MO",-1.8,219,221,2
"Columbia-South Farms, Boone County, MO",-1.8,223,225,2
"Columbia-South Farms, Boone County, MO",-1.8,280,281,1
