location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-0.3,5,13,8
"Albany, Gentry County, MO",-0.3,24,50,26
"Albany, Gentry County, MO",-0.3,62,63,1
"Albany, Gentry County, MO",-0.3,64,65,1
"Albany, Gentry County, MO",-0.3,67,75,8
"Albany, Gentry County, MO",-0.3,76,79,3
"Albany, Gentry County, MO",-0.3,87,88,1
"Albany, Gentry County, MO",-0.3,94,95,1
"Albany, Gentry County, MO",-0.3,134,143,9
"Albany, Gentry County, MO",-0.3,149,159,10
"Albany, Gentry County, MO",-0.3,162,169,7
"Albany, Gentry County, MO",-0.3,170,173,3
"Albany, Gentry County, MO",-0.3,182,185,3
"Albany, Gentry County, MO",-0.3,206,207,1
"Albany, Gentry County, MO",-0.3,216,218,2
"Albany, Gentry County, MO",-0.3,219,225,6
"Albany, Gentry County, MO",-0.3,252,254,2
"Albany, Gentry County, MO",-0.3,256,257,1
"Albany, Gentry County, MO",-0.3,260,261,1
"Albany, Gentry County, MO",-0.3,263,266,3
"Albany, Gentry County, MO",-0.3,273,277,4
"Albany, Gentry County, MO",-0.3,280,283,3
"Albany, Gentry County, MO",-0.3,284,285,1
"Albany, Gentry County, MO",-0.3,289,291,2
"Auxvasse, Audrain County, MO",-0.3,5,7,2
"Auxvasse, Audrain County, MO",-0.3,26,28,2
"Auxvasse, Audrain County, MO",-0.3,34,40,6
"Auxvasse, Audrain County, MO",-0.3,53,55,2
"Auxvasse, Audrain County, MO",-0.3,64,72,8
"Auxvasse, Audrain County, MO",-0.3,73,78,5
"Auxvasse, Audrain County, MO",-0.3,80,89,9
"Auxvasse, Audrain County, MO",-0.3,90,97,7
"Auxvasse, Audrain County, MO",-0.3,110,111,1
"Auxvasse, Audrain County, MO",-0.3,134,146,12
"Auxvasse, Audrain County, MO",-0.3,148,158,10
"Auxvasse, Audrain County, MO",-0.3,165,176,11
"Auxvasse, Audrain County, MO",-0.3,183,185,2
"Auxvasse, Audrain County, MO",-0.3,197,199,2
"Auxvasse, Audrain County, MO",-0.3,205,207,2
"Auxvasse, Audrain County, MO",-0.3,213,218,5
"Auxvasse, Audrain County, MO",-0.3,219,226,7
"Auxvasse, Audrain County, MO",-0.3,251,252,1
"Auxvasse, Audrain County, MO",-0.3,253,255,2
"Auxvasse, Audrain County, MO",-0.3,264,265,1
"Auxvasse, Audrain County, MO",-0.3,267,268,1
"Auxvasse, Audrain County, MO",-0.3,272,277,5
"Auxvasse, Audrain County, MO",-0.3,279,288,9
"Auxvasse, Audrain County, MO",-0.3,289,291,2
"Brunswick, Carroll County, MO",-0.3,5,6,1
"Brunswick, Carroll County, MO",-0.3,7,9,2
"Brunswick, Carroll County, MO",-0.3,11,13,2
"Brunswick, Carroll County, MO",-0.3,26,28,2
"Brunswick, Carroll County, MO",-0.3,34,44,10
"Brunswick, Carroll County, MO",-0.3,45,47,2
"Brunswick, Carroll County, MO",-0.3,64,65,1
"Brunswick, Carroll County, MO",-0.3,66,68,2
"Brunswick, Carroll County, MO",-0.3,73,79,6
"Brunswick, Carroll County, MO",-0.3,85,89,4
"Brunswick, Carroll County, MO",-0.3,91,93,2
"Brunswick, Carroll County, MO",-0.3,94,97,3
"Brunswick, Carroll County, MO",-0.3,134,137,3
"Brunswick, Carroll County, MO",-0.3,141,142,1
"Brunswick, Carroll County, MO",-0.3,149,156,7
"Brunswick, Carroll County, MO",-0.3,163,176,13
"Brunswick, Carroll County, MO",-0.3,183,184,1
"Brunswick, Carroll County, MO",-0.3,197,198,1
"Brunswick, Carroll County, MO",-0.3,205,207,2
"Brunswick, Carroll County, MO",-0.3,215,218,3
"Brunswick, Carroll County, MO",-0.3,219,226,7
"Brunswick, Carroll County, MO",-0.3,249,250,1
"Brunswick, Carroll County, MO",-0.3,251,253,2
"Brunswick, Carroll County, MO",-0.3,263,277,14
"Brunswick, Carroll County, MO",-0.3,280,287,7
"Brunswick, Carroll County, MO",-0.3,289,290,1
"Cardwell, Dunklin County, MO",-0.3,6,23,17
"Cardwell, Dunklin County, MO",-0.3,29,31,2
"Cardwell, Dunklin County, MO",-0.3,38,40,2
"Cardwell, Dunklin County, MO",-0.3,49,51,2
"Cardwell, Dunklin County, MO",-0.3,52,53,1
"Cardwell, Dunklin County, MO",-0.3,64,80,16
"Cardwell, Dunklin County, MO",-0.3,87,94,7
"Cardwell, Dunklin County, MO",-0.3,104,112,8
"Cardwell, Dunklin County, MO",-0.3,123,135,12
"Cardwell, Dunklin County, MO",-0.3,148,156,8
"Cardwell, Dunklin County, MO",-0.3,158,160,2
"Cardwell, Dunklin County, MO",-0.3,169,172,3
"Cardwell, Dunklin County, MO",-0.3,179,185,6
"Cardwell, Dunklin County, MO",-0.3,202,203,1
"Cardwell, Dunklin County, MO",-0.3,205,207,2
"Cardwell, Dunklin County, MO",-0.3,214,218,4
"Cardwell, Dunklin County, MO",-0.3,247,249,2
"Cardwell, Dunklin County, MO",-0.3,255,256,1
"Cardwell, Dunklin County, MO",-0.3,262,265,3
"Cardwell, Dunklin County, MO",-0.3,266,267,1
"Cardwell, Dunklin County, MO",-0.3,270,278,8
"Cardwell, Dunklin County, MO",-0.3,284,285,1
"Charleston, Mississippi County, MO",-0.3,7,22,15
"Charleston, Mississippi County, MO",-0.3,34,35,1
"Charleston, Mississippi County, MO",-0.3,36,37,1
"Charleston, Mississippi County, MO",-0.3,38,41,3
"Charleston, Mississippi County, MO",-0.3,49,60,11
"Charleston, Mississippi County, MO",-0.3,64,76,12
"Charleston, Mississippi County, MO",-0.3,88,89,1
"Charleston, Mississippi County, MO",-0.3,90,93,3
"Charleston, Mississippi County, MO",-0.3,104,112,8
"Charleston, Mississippi County, MO",-0.3,123,135,12
"Charleston, Mississippi County, MO",-0.3,141,142,1
"Charleston, Mississippi County, MO",-0.3,148,156,8
"Charleston, Mississippi County, MO",-0.3,158,161,3
"Charleston, Mississippi County, MO",-0.3,179,182,3
"Charleston, Mississippi County, MO",-0.3,183,184,1
"Charleston, Mississippi County, MO",-0.3,197,198,1
"Charleston, Mississippi County, MO",-0.3,204,207,3
"Charleston, Mississippi County, MO",-0.3,213,218,5
"Charleston, Mississippi County, MO",-0.3,255,256,1
"Charleston, Mississippi County, MO",-0.3,273,278,5
"Charleston, Mississippi County, MO",-0.3,282,283,1
"Charleston, Mississippi County, MO",-0.3,289,292,3
"Clarkton, Dunklin County, MO",-0.3,8,22,14
"Clarkton, Dunklin County, MO",-0.3,38,40,2
"Clarkton, Dunklin County, MO",-0.3,41,42,1
"Clarkton, Dunklin County, MO",-0.3,49,58,9
"Clarkton, Dunklin County, MO",-0.3,64,78,14
"Clarkton, Dunklin County, MO",-0.3,87,98,11
"Clarkton, Dunklin County, MO",-0.3,104,114,10
"Clarkton, Dunklin County, MO",-0.3,123,124,1
"Clarkton, Dunklin County, MO",-0.3,125,135,10
"Clarkton, Dunklin County, MO",-0.3,141,142,1
"Clarkton, Dunklin County, MO",-0.3,148,157,9
"Clarkton, Dunklin County, MO",-0.3,158,160,2
"Clarkton, Dunklin County, MO",-0.3,169,171,2
"Clarkton, Dunklin County, MO",-0.3,179,185,6
"Clarkton, Dunklin County, MO",-0.3,188,190,2
"Clarkton, Dunklin County, MO",-0.3,197,198,1
"Clarkton, Dunklin County, MO",-0.3,205,207,2
"Clarkton, Dunklin County, MO",-0.3,213,218,5
"Clarkton, Dunklin County, MO",-0.3,223,224,1
"Clarkton, Dunklin County, MO",-0.3,255,257,2
"Clarkton, Dunklin County, MO",-0.3,273,276,3
"Clarkton, Dunklin County, MO",-0.3,284,288,4
"Clarkton, Dunklin County, MO",-0.3,289,292,3
"Columbia-Sanborn Field, Boone County, MO",-0.3,5,6,1
"Columbia-Sanborn Field, Boone County, MO",-0.3,25,28,3
"Columbia-Sanborn Field, Boone County, MO",-0.3,37,41,4
"Columbia-Sanborn Field, Boone County, MO",-0.3,43,44,1
"Columbia-Sanborn Field, Boone County, MO",-0.3,66,68,2
"Columbia-Sanborn Field, Boone County, MO",-0.3,73,86,13
